'time 1'	em1
3653.48	-17.7121
3653.48	-17.8076
3653.48	-17.8207
3653.48	-18.0182
3653.48	-18.2518
3653.48	-18.1893
3653.48	-18.3242
3653.48	-17.9885
3653.48	-17.8865
3653.49	-17.8767
3653.49	-17.8536
3653.49	-17.8372
3653.49	-17.9326
3653.49	-17.7681
3653.49	-17.8536
3653.49	-17.643
3653.49	-17.8832
3653.49	-18.0511
3653.49	-18.0478
3653.5	-18.1268
3653.5	-18.2715
3653.5	-18.3703
3653.5	-18.3637
3653.5	-18.3933
3653.5	-18.0313
3653.5	-17.8438
3653.5	-17.7648
3653.5	-17.7944
3653.5	-17.7549
3653.51	-17.7516
3653.51	-17.9129
3653.51	-17.9885
3653.51	-17.8832
3653.51	-17.9359
3653.51	-18.0346
3653.51	-18.1004
3653.51	-18.1597
3653.51	-18.2189
3653.51	-18.2189
3653.52	-18.413
3653.52	-18.4196
3653.52	-18.3867
3653.52	-18.4426
3653.52	-18.2485
3653.52	-18.3077
3653.52	-18.1827
3653.52	-18.1794
3653.52	-18.13
3653.52	-18.1432
3653.53	-18.2781
3653.53	-18.3801
3653.53	-18.4756
3653.53	-18.594
3653.53	-18.696
3653.53	-18.7158
3653.53	-18.6236
3653.53	-18.6664
3653.53	-18.5874
3653.53	-18.3999
3653.54	-18.492
3653.54	-18.5578
3653.54	-18.4459
3653.54	-18.3867
3653.54	-18.2057
3653.54	-18.3933
3653.54	-18.3867
3653.54	-18.4525
3653.54	-18.3505
3653.54	-18.3637
3653.55	-18.6862
3653.55	-18.9659
3653.55	-18.9297
3653.55	-18.9527
3653.55	-18.9132
3653.55	-18.798
3653.55	-18.7618
3653.55	-19.0415
3653.55	-19.1633
3653.55	-19.1732
3653.56	-19.081
3653.56	-19.0053
3653.56	-19.081
3653.56	-19.1962
3653.56	-19.2094
3653.56	-19.3805
3653.56	-19.4265
3653.56	-19.4923
3653.56	-19.5154
3653.56	-19.5187
3653.57	-19.7161
3653.57	-19.4562
3653.57	-19.4397
3653.57	-19.4825
3653.57	-19.5944
3653.57	-19.6075
3653.57	-19.828
3653.57	-20.0221
3653.57	-19.8082
3653.57	-19.6931
3653.58	-19.7457
3653.58	-19.8214
3653.58	-19.8148
3653.58	-19.8148
3653.58	-19.9826
3653.58	-20.1702
3653.58	-20.1472
3653.58	-20.1176
3653.58	-20.0287
3653.58	-19.7918
3653.59	-19.851
3653.59	-20.0123
3653.59	-19.9859
3653.59	-20.055
3653.59	-20.0024
3653.59	-20.1044
3653.59	-20.111
3653.59	-20.2656
3653.59	-20.3446
3653.59	-20.4565
3653.6	-20.6013
3653.6	-20.8316
3653.6	-20.8481
3653.6	-20.8448
3653.6	-20.6737
3653.6	-20.7428
3653.6	-20.8514
3653.6	-20.7691
3653.6	-20.7164
3653.6	-20.723
3653.61	-20.6375
3653.61	-20.5881
3653.61	-20.4532
3653.61	-20.6013
3653.61	-20.9205
3653.61	-20.8283
3653.61	-20.9567
3653.61	-21.0389
3653.61	-21.2397
3653.61	-21.1673
3653.62	-21.3581
3653.62	-21.312
3653.62	-21.1179
3653.62	-21.1245
3653.62	-21.0225
3653.62	-21.2331
3653.62	-21.1969
3653.62	-21.2824
3653.62	-21.312
3653.62	-21.2002
3653.63	-21.2364
3653.63	-21.5095
3653.63	-21.7102
3653.63	-21.7102
3653.63	-21.9899
3653.63	-21.9175
3653.63	-21.8714
3653.63	-22.1248
3653.63	-22.1808
3653.63	-22.0788
3653.64	-22.0294
3653.64	-22.0886
3653.64	-22.0458
3653.64	-22.0788
3653.64	-22.1084
3653.64	-22.217
3653.64	-22.1873
3653.64	-22.2861
3653.64	-22.4407
3653.64	-22.4539
3653.65	-22.4308
3653.65	-22.4341
3653.65	-22.5493
3653.65	-22.5822
3653.65	-22.4374
3653.65	-22.3979
3653.65	-22.4012
3653.65	-22.4736
3653.65	-22.4045
3653.65	-22.4111
3653.66	-22.5559
3653.66	-22.4901
3653.66	-22.4243
3653.66	-22.3716
3653.66	-22.4802
3653.66	-22.6052
3653.66	-22.6974
3653.66	-22.9343
3653.66	-23.0232
3653.66	-23.1317
3653.67	-23.0462
3653.67	-22.7533
3653.67	-22.648
3653.67	-22.7138
3653.67	-22.9014
3653.67	-22.9573
3653.67	-23.0528
3653.67	-23.033
3653.67	-23.1153
3653.67	-22.8751
3653.68	-22.9902
3653.68	-23.1449
3653.68	-23.3127
3653.68	-23.6155
3653.68	-23.7339
3653.68	-23.8326
3653.68	-23.8228
3653.68	-24.0926
3653.68	-23.724
3653.68	-23.4707
3653.69	-23.4773
3653.69	-23.4805
3653.69	-23.5529
3653.69	-23.5299
3653.69	-23.474
3653.69	-23.3094
3653.69	-23.2272
3653.69	-23.4674
3653.69	-23.5727
3653.69	-23.6714
3653.7	-23.905
3653.7	-24.0334
3653.7	-24.3065
3653.7	-24.1452
3653.7	-24.0531
3653.7	-23.9346
3653.7	-24.0564
3653.7	-24.0103
3653.7	-23.961
3653.7	-24.0399
3653.71	-24.1913
3653.71	-24.0399
3653.71	-23.9083
3653.71	-23.9314
3653.71	-24.1025
3653.71	-24.3328
3653.71	-24.527
3653.71	-24.8067
3653.71	-24.9087
3653.71	-24.8889
3653.72	-24.8165
3653.72	-24.6257
3653.72	-24.5072
3653.72	-24.3723
3653.72	-24.5302
3653.72	-24.4677
3653.72	-24.4546
3653.72	-24.5204
3653.72	-24.4249
3653.72	-24.4513
3653.73	-24.4381
3653.73	-24.5006
3653.73	-24.7244
3653.73	-24.8922
3653.73	-24.9745
3653.73	-25.0502
3653.73	-24.9745
3653.73	-25.014
3653.73	-25.0798
3653.73	-25.014
3653.74	-25.0238
3653.74	-25.0238
3653.74	-24.879
3653.74	-24.9251
3653.74	-24.9416
3653.74	-25.0107
3653.74	-24.935
3653.74	-25.1423
3653.74	-25.2838
3653.74	-25.2344
3653.75	-25.5997
3653.75	-25.6161
3653.75	-25.6096
3653.75	-25.8662
3653.75	-25.886
3653.75	-25.6885
3653.75	-25.7478
3653.75	-25.9518
3653.75	-25.9222
3653.75	-25.7938
3653.76	-25.6392
3653.76	-25.7181
3653.76	-25.728
3653.76	-25.8136
3653.76	-25.8531
3653.76	-25.886
3653.76	-26.0801
3653.76	-26.2644
3653.76	-26.3401
3653.76	-26.5375
3653.77	-26.7744
3653.77	-26.4914
3653.77	-26.4322
3653.77	-26.3532
3653.77	-26.4914
3653.77	-26.4454
3653.77	-26.3763
3653.77	-26.373
3653.77	-26.2019
3653.77	-26.2084
3653.78	-26.3368
3653.78	-26.5869
3653.78	-26.6987
3653.78	-26.8896
3653.78	-26.9653
3653.78	-27.1035
3653.78	-27.2318
3653.78	-27.268
3653.78	-27.1331
3653.78	-26.8962
3653.79	-26.9488
3653.79	-26.8501
3653.79	-27.0048
3653.79	-27.1134
3653.79	-27.0048
3653.79	-26.9159
3653.79	-27.0706
3653.79	-27.1463
3653.79	-27.0541
3653.79	-27.0969
3653.8	-27.1496
3653.8	-27.5082
3653.8	-27.528
3653.8	-27.4095
3653.8	-27.3404
3653.8	-27.1166
3653.8	-27.1035
3653.8	-27.1134
3653.8	-27.1035
3653.8	-26.9949
3653.81	-27.0245
3653.81	-26.9422
3653.81	-26.7415
3653.81	-26.7547
3653.81	-27.0081
3653.81	-26.9719
3653.81	-27.0278
3653.81	-27.2647
3653.81	-27.4918
3653.81	-27.5773
3653.82	-27.8143
3653.82	-27.6596
3653.82	-27.5773
3653.82	-27.5576
3653.82	-27.3996
3653.82	-27.2878
3653.82	-27.4325
3653.82	-27.426
3653.82	-27.4819
3653.82	-27.3667
3653.83	-27.3569
3653.83	-27.4358
3653.83	-27.5247
3653.83	-27.5576
3653.83	-27.6991
3653.83	-27.7945
3653.83	-27.8866
3653.83	-27.9788
3653.83	-27.7353
3653.83	-27.653
3653.84	-27.5938
3653.84	-27.6728
3653.84	-27.8044
3653.84	-27.7452
3653.84	-27.8143
3653.84	-27.732
3653.84	-27.7781
3653.84	-28.1565
3653.84	-28.3539
3653.84	-28.3111
3653.85	-28.3967
3653.85	-28.5908
3653.85	-28.581
3653.85	-28.6994
3653.85	-28.6106
3653.85	-28.479
3653.85	-28.4066
3653.85	-28.4559
3653.85	-28.5612
3653.85	-28.6007
3653.86	-28.4954
3653.86	-28.604
3653.86	-28.627
3653.86	-28.6797
3653.86	-28.7981
3653.86	-29.012
3653.86	-28.9067
3653.86	-29.1173
3653.86	-29.1239
3653.86	-28.9627
3653.87	-29.0153
3653.87	-28.7554
3653.87	-28.6698
3653.87	-28.683
3653.87	-28.6896
3653.87	-28.7949
3653.87	-28.864
3653.87	-28.9923
3653.87	-28.9725
3653.87	-28.785
3653.88	-29.0416
3653.88	-29.2819
3653.88	-29.2095
3653.88	-29.2917
3653.88	-29.5352
3653.88	-29.5945
3653.88	-29.6833
3653.88	-29.8314
3653.88	-29.6043
3653.88	-29.4168
3653.89	-29.4892
3653.89	-29.499
3653.89	-29.2819
3653.89	-29.374
3653.89	-29.5484
3653.89	-29.6669
3653.89	-29.6702
3653.89	-29.8347
3653.89	-29.8149
3653.89	-29.8248
3653.9	-29.9301
3653.9	-29.9169
3653.9	-29.9564
3653.9	-30.0979
3653.9	-30.0025
3653.9	-29.9005
3653.9	-29.7393
3653.9	-29.7524
3653.9	-29.7524
3653.9	-29.7919
3653.91	-29.8544
3653.91	-29.6504
3653.91	-29.453
3653.91	-29.736
3653.91	-29.68
3653.91	-29.7952
3653.91	-29.6899
3653.91	-29.8511
3653.91	-29.9466
3653.91	-29.9893
3653.92	-30.121
3653.92	-30.0584
3653.92	-29.9959
3653.92	-30.0222
3653.92	-29.9104
3653.92	-29.8709
3653.92	-29.861
3653.92	-29.7491
3653.92	-29.8248
3653.92	-29.7195
3653.93	-30.0222
3653.93	-30.0617
3653.93	-30.1736
3653.93	-30.1308
3653.93	-30.3908
3653.93	-30.5224
3653.93	-30.5356
3653.93	-30.4862
3653.93	-30.2822
3653.93	-30.167
3653.94	-30.2723
3653.94	-30.404
3653.94	-30.5093
3653.94	-30.5323
3653.94	-30.5158
3653.94	-30.3184
3653.94	-30.3776
3653.94	-30.5784
3653.94	-30.654
3653.94	-30.7363
3653.95	-30.914
3653.95	-31.0193
3653.95	-31.0719
3653.95	-31.0357
3653.95	-30.7955
3653.95	-30.7593
3653.95	-30.6738
3653.95	-30.8383
3653.95	-30.8712
3653.95	-30.8186
3653.96	-30.6869
3653.96	-30.6705
3653.96	-30.6343
3653.96	-30.7626
3653.96	-30.7824
3653.96	-30.9699
3653.96	-31.276
3653.96	-31.5984
3653.96	-31.5392
3653.96	-31.5129
3653.97	-31.5458
3653.97	-31.4043
3653.97	-31.2463
3653.97	-31.3286
3653.97	-31.4504
3653.97	-31.322
3653.97	-31.401
3653.97	-31.4043
3653.97	-31.1871
3653.97	-31.0522
3653.98	-31.2924
3653.98	-31.4273
3653.98	-31.4635
3653.98	-31.5326
3653.98	-31.5524
3653.98	-31.6149
3653.98	-31.5293
3653.98	-31.503
3653.98	-31.2463
3653.98	-31.3385
3653.99	-31.3714
3653.99	-31.299
3653.99	-31.2628
3653.99	-31.3582
3653.99	-31.4701
3653.99	-31.4767
3653.99	-31.4142
3653.99	-31.6248
3653.99	-31.7004
3653.99	-31.8222
3654	-31.8551
3654	-32.0525
3654	-31.9637
3654	-32.352
3654	-32.2269
3654	-31.9736
3654	-31.7992
3654	-31.865
3654	-32.0098
3654	-31.9933
3654.01	-31.944
3654.01	-31.9341
3654.01	-31.9571
3654.01	-32.1216
3654.01	-32.25
3654.01	-32.3191
3654.01	-32.5363
3654.01	-32.7896
3654.01	-32.8423
3654.01	-32.7863
3654.02	-32.7074
3654.02	-32.6712
3654.02	-32.5264
3654.02	-32.4803
3654.02	-32.329
3654.02	-32.3125
3654.02	-32.2039
3654.02	-32.3125
3654.02	-32.3586
3654.02	-32.3355
3654.03	-32.5955
3654.03	-32.8258
3654.03	-32.8719
3654.03	-33.0562
3654.03	-33.1878
3654.03	-33.2503
3654.03	-33.2832
3654.03	-33.3392
3654.03	-33.2799
3654.03	-33.1878
3654.04	-33.2668
3654.04	-33.201
3654.04	-33.1483
3654.04	-33.2503
3654.04	-33.451
3654.04	-33.3392
3654.04	-33.201
3654.04	-33.3359
3654.04	-33.3589
3654.04	-33.3523
3654.05	-33.5169
3654.05	-33.6419
3654.05	-33.5695
3654.05	-33.6255
3654.05	-33.4708
3654.05	-33.3688
3654.05	-33.4412
3654.05	-33.2602
3654.05	-33.0496
3654.05	-32.8949
3654.06	-32.8851
3654.06	-32.737
3654.06	-32.7765
3654.06	-32.941
3654.06	-32.9377
3654.06	-33.1483
3654.06	-33.3063
3654.06	-33.3951
3654.06	-33.6353
3654.06	-33.7933
3654.07	-33.813
3654.07	-33.4971
3654.07	-33.3951
3654.07	-33.2536
3654.07	-33.3392
3654.07	-33.1746
3654.07	-33.1384
3654.07	-33.2799
3654.07	-33.3161
3654.07	-33.201
3654.08	-33.4247
3654.08	-33.4708
3654.08	-33.7275
3654.08	-33.7143
3654.08	-33.8393
3654.08	-34.1421
3654.08	-34.1618
3654.08	-34.2408
3654.08	-34.0565
3654.08	-33.9841
3654.09	-33.7999
3654.09	-33.7669
3654.09	-33.7867
3654.09	-33.6485
3654.09	-33.5498
3654.09	-33.6682
3654.09	-33.6024
3654.09	-33.813
3654.09	-33.7669
3654.09	-33.8657
3654.1	-34.1289
3654.1	-34.1552
3654.1	-34.3593
3654.1	-34.4909
3654.1	-34.379
3654.1	-34.1783
3654.1	-34.0269
3654.1	-33.9808
3654.1	-33.9282
3654.1	-33.8426
3654.11	-33.8755
3654.11	-34.0302
3654.11	-33.9545
3654.11	-33.9446
3654.11	-34.0565
3654.11	-34.2605
3654.11	-34.379
3654.11	-34.583
3654.11	-34.7607
3654.11	-34.7015
3654.12	-34.5896
3654.12	-34.3329
3654.12	-34.0763
3654.12	-34.1256
3654.12	-34.2112
3654.12	-34.2934
3654.12	-34.4152
3654.12	-34.3922
3654.12	-34.356
3654.12	-34.2309
3654.13	-34.4613
3654.13	-34.4251
3654.13	-34.3955
3654.13	-34.4678
3654.13	-34.6817
3654.13	-34.9581
3654.13	-34.8496
3654.13	-34.9812
3654.13	-34.6686
3654.13	-34.6653
3654.14	-34.5534
3654.14	-34.5633
3654.14	-34.6719
3654.14	-34.5863
3654.14	-34.6653
3654.14	-34.6422
3654.14	-34.5699
3654.14	-34.639
3654.14	-34.787
3654.14	-34.685
3654.15	-34.843
3654.15	-34.9318
3654.15	-34.8265
3654.15	-34.9351
3654.15	-34.8858
3654.15	-34.662
3654.15	-34.5962
3654.15	-34.6028
3654.15	-34.4448
3654.15	-34.4711
3654.16	-34.2704
3654.16	-34.4514
3654.16	-34.481
3654.16	-34.5106
3654.16	-34.6817
3654.16	-34.9581
3654.16	-34.8956
3654.16	-34.9779
3654.16	-35.0207
3654.16	-35.2115
3654.17	-35.1918
3654.17	-35.0898
3654.17	-34.9812
3654.17	-34.9154
3654.17	-35.0272
3654.17	-34.8298
3654.17	-34.8561
3654.17	-34.9055
3654.17	-34.8627
3654.17	-34.8101
3654.18	-35.024
3654.18	-35.1227
3654.18	-35.0832
3654.18	-35.1391
3654.18	-35.2082
3654.18	-35.1293
3654.18	-35.0865
3654.18	-35.0766
3654.18	-35.0799
3654.18	-35.1457
3654.19	-35.3695
3654.19	-35.3168
3654.19	-35.3333
3654.19	-35.2148
3654.19	-35.1687
3654.19	-35.047
3654.19	-35.0667
3654.19	-35.1918
3654.19	-35.3267
3654.19	-35.4978
3654.2	-35.5307
3654.2	-35.8302
3654.2	-35.942
3654.2	-36.0473
3654.2	-35.84
3654.2	-35.7643
3654.2	-35.7018
3654.2	-35.7578
3654.2	-35.7281
3654.2	-35.7314
3654.21	-35.6854
3654.21	-35.6722
3654.21	-35.5439
3654.21	-35.6887
3654.21	-35.8071
3654.21	-35.8795
3654.21	-35.9453
3654.21	-35.9223
3654.21	-35.9025
3654.21	-35.8203
3654.22	-35.9618
3654.22	-35.5866
3654.22	-35.2806
3654.22	-35.3366
3654.22	-35.3201
3654.22	-35.4287
3654.22	-35.3892
3654.22	-35.3399
3654.22	-35.2214
3654.22	-35.2115
3654.23	-35.4781
3654.23	-35.6294
3654.23	-35.7183
3654.23	-35.7874
3654.23	-35.817
3654.23	-35.8236
3654.23	-35.8499
3654.23	-35.8861
3654.23	-35.9355
3654.23	-35.7972
3654.24	-35.8269
3654.24	-35.6261
3654.24	-35.6755
3654.24	-35.6393
3654.24	-35.8367
3654.24	-35.9223
3654.24	-35.7413
3654.24	-35.7874
3654.24	-35.919
3654.24	-35.8927
3654.25	-36.0243
3654.25	-36.2086
3654.25	-36.4949
3654.25	-36.429
3654.25	-36.1954
3654.25	-36.0769
3654.25	-36.1395
3654.25	-35.9716
3654.25	-35.9486
3654.25	-36.0638
3654.26	-35.9848
3654.26	-35.9322
3654.26	-35.7808
3654.26	-35.9091
3654.26	-36.0243
3654.26	-36.2415
3654.26	-36.1099
3654.26	-36.3468
3654.26	-36.4488
3654.26	-36.3139
3654.27	-36.3961
3654.27	-36.1757
3654.27	-36.1296
3654.27	-36.1954
3654.27	-36.1
3654.27	-36.1395
3654.27	-35.9782
3654.27	-36.1461
3654.27	-36.1428
3654.27	-36.0737
3654.28	-36.3501
3654.28	-36.4126
3654.28	-36.5146
3654.28	-36.6462
3654.28	-36.7153
3654.28	-36.814
3654.28	-36.6693
3654.28	-36.5014
3654.28	-36.3336
3654.28	-36.3698
3654.29	-36.3599
3654.29	-36.4159
3654.29	-36.3435
3654.29	-36.3435
3654.29	-36.3336
3654.29	-36.225
3654.29	-36.4949
3654.29	-36.6857
3654.29	-36.7055
3654.29	-36.5508
3654.3	-36.4652
3654.3	-36.6232
3654.3	-36.4554
3654.3	-36.587
3654.3	-36.3698
3654.3	-36.2184
3654.3	-36.1592
3654.3	-36.1559
3654.3	-35.9947
3654.3	-35.9881
3654.31	-36.0539
3654.31	-35.9749
3654.31	-35.9519
3654.31	-36.2711
3654.31	-36.3534
3654.31	-36.2546
3654.31	-36.4422
3654.31	-36.6002
3654.31	-36.7186
3654.31	-36.7713
3654.32	-37.0674
3654.32	-36.7482
3654.32	-36.6429
3654.32	-36.6429
3654.32	-36.6857
3654.32	-36.5574
3654.32	-36.5738
3654.32	-36.8075
3654.32	-36.6067
3654.32	-36.3007
3654.33	-36.3566
3654.33	-36.5212
3654.33	-36.4685
3654.33	-36.6956
3654.33	-36.5475
3654.33	-36.5672
3654.33	-36.6989
3654.33	-36.7449
3654.33	-36.5146
3654.33	-36.5146
3654.34	-36.4093
3654.34	-36.3369
3654.34	-36.3468
3654.34	-36.2349
3654.34	-36.2974
3654.34	-36.3566
3654.34	-36.4916
3654.34	-36.4916
3654.34	-36.7252
3654.34	-36.7482
3654.35	-36.8535
3654.35	-37.051
3654.35	-36.9621
3654.35	-36.9128
3654.35	-37.0214
3654.35	-36.8667
3654.35	-36.8338
3654.35	-36.8272
3654.35	-36.949
3654.35	-36.9095
3654.36	-36.666
3654.36	-36.7022
3654.36	-36.3961
3654.36	-36.6364
3654.36	-36.5837
3654.36	-36.666
3654.36	-36.5409
3654.36	-36.7055
3654.36	-36.7778
3654.36	-36.8799
3654.37	-36.8634
3654.37	-36.4883
3654.37	-36.5146
3654.37	-36.6331
3654.37	-36.6627
3654.37	-36.8009
3654.37	-36.9621
3654.37	-36.8338
3654.37	-36.6331
3654.37	-36.2349
3654.38	-36.4685
3654.38	-36.5014
3654.38	-36.6693
3654.38	-36.7581
3654.38	-36.8766
3654.38	-36.972
3654.38	-37.0246
3654.38	-36.8338
3654.38	-36.7482
3654.38	-36.7581
3654.39	-36.7482
3654.39	-36.7877
3654.39	-36.8601
3654.39	-36.9522
3654.39	-36.8799
3654.39	-36.6034
3654.39	-36.7022
3654.39	-36.6725
3654.39	-36.8173
3654.39	-36.9917
3654.4	-37.0312
3654.4	-37.3307
3654.4	-37.2484
3654.4	-37.2056
3654.4	-37.0674
3654.4	-36.8996
3654.4	-36.893
3654.4	-36.814
3654.4	-36.7844
3654.4	-36.9753
3654.41	-36.9391
3654.41	-36.972
3654.41	-36.8601
3654.41	-37.2188
3654.41	-37.2978
3654.41	-37.3208
3654.41	-37.5051
3654.41	-37.5511
3654.41	-37.4393
3654.41	-37.4195
3654.42	-37.4985
3654.42	-37.3175
3654.42	-37.4755
3654.42	-37.3208
3654.42	-37.1036
3654.42	-37.1661
3654.42	-37.2155
3654.42	-37.1431
3654.42	-37.1596
3654.42	-37.1859
3654.43	-37.357
3654.43	-37.3636
3654.43	-37.5018
3654.43	-37.6367
3654.43	-37.6367
3654.43	-37.6005
3654.43	-37.5676
3654.43	-37.3603
3654.43	-37.1431
3654.43	-37.1398
3654.44	-37.097
3654.44	-37.0477
3654.44	-37.0444
3654.44	-36.9259
3654.44	-36.9226
3654.44	-36.893
3654.44	-36.8864
3654.44	-37.0575
3654.44	-37.1332
3654.44	-37.1332
3654.45	-37.3372
3654.45	-37.4064
3654.45	-37.5117
3654.45	-37.6762
3654.45	-37.436
3654.45	-37.5248
3654.45	-37.3702
3654.45	-37.3142
3654.45	-37.1398
3654.45	-37.1102
3654.46	-37.2418
3654.46	-37.1596
3654.46	-37.0872
3654.46	-37.3702
3654.46	-37.5314
3654.46	-37.6202
3654.46	-37.6104
3654.46	-37.7979
3654.46	-37.8736
3654.46	-37.8736
3654.47	-37.8177
3654.47	-37.3372
3654.47	-37.3767
3654.47	-37.4952
3654.47	-37.3833
3654.47	-37.459
3654.47	-37.6301
3654.47	-37.584
3654.47	-37.4656
3654.47	-37.4327
3654.48	-37.584
3654.48	-37.6334
3654.48	-37.7486
3654.48	-37.7946
3654.48	-37.9592
3654.48	-38.1434
3654.48	-38.1402
3654.48	-38.048
3654.48	-37.923
3654.48	-37.8637
3654.49	-37.8999
3654.49	-37.8605
3654.49	-37.7058
3654.49	-37.7815
3654.49	-37.8506
3654.49	-37.7486
3654.49	-37.7288
3654.49	-37.6959
3654.49	-37.8934
3654.49	-37.821
3654.5	-38.15
3654.5	-38.252
3654.5	-38.1698
3654.5	-38.2751
3654.5	-38.0645
3654.5	-37.7091
3654.5	-37.5676
3654.5	-37.38
3654.5	-37.278
3654.5	-37.4129
3654.51	-37.3405
3654.51	-37.2846
3654.51	-37.2385
3654.51	-37.5084
3654.51	-37.538
3654.51	-37.6992
3654.51	-37.7782
3654.51	-37.867
3654.51	-38.0447
3654.51	-38.0118
3654.52	-38.1862
3654.52	-38.1665
3654.52	-38.0678
3654.52	-38.1599
3654.52	-38.0711
3654.52	-38.0711
3654.52	-38.1698
3654.52	-38.0678
3654.52	-37.7979
3654.52	-37.742
3654.53	-37.9197
3654.53	-37.7946
3654.53	-37.8144
3654.53	-37.9921
3654.53	-38.1796
3654.53	-38.2849
3654.53	-38.433
3654.53	-38.2751
3654.53	-38.206
3654.53	-38.252
3654.54	-38.3014
3654.54	-38.3672
3654.54	-38.229
3654.54	-38.308
3654.54	-38.2257
3654.54	-38.025
3654.54	-38.104
3654.54	-38.1632
3654.54	-38.1566
3654.54	-38.15
3654.55	-38.2652
3654.55	-38.4067
3654.55	-38.4462
3654.55	-38.6634
3654.55	-38.5515
3654.55	-38.5252
3654.55	-38.489
3654.55	-38.5219
3654.55	-38.5153
3654.55	-38.5679
3654.56	-38.4659
3654.56	-38.2027
3654.56	-38.025
3654.56	-38.2487
3654.56	-38.4067
3654.56	-38.4857
3654.56	-38.6601
3654.56	-38.6996
3654.56	-38.8871
3654.56	-38.8871
3654.57	-38.8049
3654.57	-38.5877
3654.57	-38.5021
3654.57	-38.4528
3654.57	-38.354
3654.57	-38.5548
3654.57	-38.6173
3654.57	-38.6897
3654.57	-38.5976
3654.57	-38.4528
3654.58	-38.6502
3654.58	-38.6403
3654.58	-38.6798
3654.58	-38.6732
3654.58	-38.739
3654.58	-38.8049
3654.58	-38.8378
3654.58	-38.9299
3654.58	-38.7292
3654.58	-38.7752
3654.59	-38.6074
3654.59	-38.5515
3654.59	-38.6305
3654.59	-38.591
3654.59	-38.5844
3654.59	-38.591
3654.59	-38.6008
3654.59	-38.7621
3654.59	-38.8542
3654.59	-38.8476
3654.6	-38.9069
3654.6	-38.9365
3654.6	-38.8509
3654.6	-38.9661
3654.6	-38.8476
3654.6	-38.7029
3654.6	-38.6963
3654.6	-38.8213
3654.6	-38.818
3654.6	-38.8345
3654.61	-38.7259
3654.61	-38.5712
3654.61	-38.3771
3654.61	-38.6272
3654.61	-38.7917
3654.61	-38.7588
3654.61	-38.9464
3654.61	-39.1438
3654.61	-39.1899
3654.61	-39.1504
3654.62	-39.1602
3654.62	-38.9727
3654.62	-38.8575
3654.62	-38.8608
3654.62	-38.8707
3654.62	-38.8509
3654.62	-38.8608
3654.62	-38.8378
3654.62	-38.9431
3654.62	-38.92
3654.63	-39.1471
3654.63	-39.1076
3654.63	-39.2623
3654.63	-39.3017
3654.63	-39.305
3654.63	-39.1899
3654.63	-39.361
3654.63	-39.1997
3654.63	-39.1109
3654.63	-39.0155
3654.64	-38.8476
3654.64	-38.7588
3654.64	-38.6798
3654.64	-38.7061
3654.64	-38.5811
3654.64	-38.308
3654.64	-38.2849
3654.64	-38.535
3654.64	-38.5614
3654.64	-38.6601
3654.65	-38.897
3654.65	-38.9266
3654.65	-38.9529
3654.65	-38.9826
3654.65	-38.9299
3654.65	-38.8707
3654.65	-38.9694
3654.65	-38.8542
3654.65	-38.9266
3654.65	-38.9661
3654.66	-38.8773
3654.66	-38.7456
3654.66	-38.4923
3654.66	-38.8081
3654.66	-38.9167
3654.66	-38.9233
3654.66	-39.0418
3654.66	-39.0911
3654.66	-39.2623
3654.66	-39.361
3654.67	-39.3445
3654.67	-39.1076
3654.67	-38.8147
3654.67	-38.9102
3654.67	-38.9496
3654.67	-39.0549
3654.67	-39.078
3654.67	-39.1734
3654.67	-39.0648
3654.67	-39.1833
3654.68	-39.3643
3654.68	-39.3017
3654.68	-39.486
3654.68	-39.3149
3654.68	-39.4169
3654.68	-39.4663
3654.68	-39.5058
3654.68	-39.3741
3654.68	-39.2063
3654.68	-39.124
3654.69	-39.1635
3654.69	-39.2195
3654.69	-39.1635
3654.69	-39.0944
3654.69	-39.078
3654.69	-39.1537
3654.69	-39.1701
3654.69	-39.0879
3654.69	-39.1899
3654.69	-39.3511
3654.7	-39.4235
3654.7	-39.7065
3654.7	-39.4794
3654.7	-39.6012
3654.7	-39.4465
3654.7	-39.1767
3654.7	-39.3314
3654.7	-39.3939
3654.7	-39.1438
3654.7	-39.0319
3654.71	-38.9365
3654.71	-38.9134
3654.71	-38.6864
3654.71	-38.739
3654.71	-39.0549
3654.71	-39.18
3654.71	-39.4696
3654.71	-39.746
3654.71	-39.5617
3654.71	-39.4893
3654.72	-39.6341
3654.72	-39.6242
3654.72	-39.4992
3654.72	-39.4498
3654.72	-39.2754
3654.72	-39.1175
3654.72	-39.0385
3654.72	-38.9431
3654.72	-38.9036
3654.72	-38.9266
3654.73	-39.1866
3654.73	-39.1833
3654.73	-39.2985
3654.73	-39.2952
3654.73	-39.259
3654.73	-39.3412
3654.73	-39.5979
3654.73	-39.3544
3654.73	-39.2853
3654.73	-39.2787
3654.74	-39.3083
3654.74	-39.2261
3654.74	-39.2886
3654.74	-39.1767
3654.74	-39.1767
3654.74	-39.2458
3654.74	-39.3708
3654.74	-39.4531
3654.74	-39.5387
3654.74	-39.542
3654.75	-39.69
3654.75	-39.8414
3654.75	-39.7624
3654.75	-39.69
3654.75	-39.4367
3654.75	-39.3083
3654.75	-39.2754
3654.75	-39.3083
3654.75	-39.3708
3654.75	-39.5749
3654.76	-39.6637
3654.76	-39.5058
3654.76	-39.5025
3654.76	-39.6769
3654.76	-39.5321
3654.76	-39.5354
3654.76	-39.644
3654.76	-39.6341
