time1	em2
8470.266	-22.3288
8470.267	-22.546
8470.268	-22.7204
8470.269	-22.7665
8470.270	-22.9606
8470.271	-22.8882
8470.272	-22.8619
8470.273	-22.8323
8470.274	-22.75
8470.275	-22.5723
8470.276	-22.5296
8470.277	-22.5559
8470.278	-22.4967
8470.279	-22.6414
8470.280	-22.5921
8470.281	-22.4276
8470.282	-22.8751
8470.283	-23.0857
8470.284	-23.2765
8470.285	-23.3127
8470.286	-23.7076
8470.287	-23.8787
8470.288	-24.0728
8470.289	-24.2374
8470.290	-24.2012
8470.291	-24.0992
8470.292	-23.9445
8470.293	-23.8195
8470.294	-23.6418
8470.295	-23.6319
8470.296	-23.8853
8470.297	-23.7273
8470.298	-23.7635
8470.299	-24.0597
8470.300	-24.2176
8470.301	-24.3558
8470.302	-24.346
8470.303	-24.5302
8470.304	-24.4809
8470.305	-24.6586
8470.306	-24.5862
8470.307	-24.5401
8470.308	-24.3953
8470.309	-24.3789
8470.310	-24.3164
8470.311	-24.1452
8470.312	-24.3131
8470.313	-24.1123
8470.314	-23.9478
8470.315	-24.244
8470.316	-24.3196
8470.317	-24.5401
8470.318	-24.675
8470.319	-24.912
8470.320	-25.1884
8470.321	-24.9679
8470.322	-25.0205
8470.323	-25.0502
8470.324	-24.8428
8470.325	-24.8527
8470.326	-24.8067
8470.327	-24.6684
8470.328	-24.5204
8470.329	-24.4776
8470.330	-24.392
8470.331	-24.4019
8470.332	-24.6684
8470.333	-24.9054
8470.334	-24.9251
8470.335	-25.1127
8470.336	-25.2246
8470.337	-25.4187
8470.338	-25.3759
8470.339	-25.4384
8470.340	-25.2871
8470.341	-25.0567
8470.342	-25.1225
8470.343	-25.0238
8470.344	-24.8428
8470.345	-24.6158
8470.346	-24.6684
8470.347	-24.7639
8470.348	-24.833
8470.349	-25.2443
8470.350	-25.4845
8470.351	-25.6161
8470.352	-25.7511
8470.353	-25.9616
8470.354	-26.0999
8470.355	-26.3072
8470.356	-26.1295
8470.357	-25.9682
8470.358	-25.8596
8470.359	-25.8465
8470.360	-25.728
8470.361	-25.8695
8470.362	-25.8103
8470.363	-25.909
8470.364	-25.807
8470.365	-26.1295
8470.366	-26.1722
8470.367	-26.3466
8470.368	-26.4717
8470.369	-26.554
8470.370	-26.6033
8470.371	-26.5869
8470.372	-26.6494
8470.373	-26.5671
8470.374	-26.475
8470.375	-26.4881
8470.376	-26.4355
8470.377	-26.2446
8470.378	-26.1393
8470.379	-26.2644
8470.380	-26.2381
8470.381	-26.09
8470.382	-26.2677
8470.383	-26.5869
8470.384	-26.8633
8470.385	-27.2384
8470.386	-27.4293
8470.387	-27.6399
8470.388	-27.6464
8470.389	-27.857
8470.390	-27.5477
8470.391	-27.4325
8470.392	-27.3536
8470.393	-27.324
8470.394	-27.0311
8470.395	-26.8797
8470.396	-26.985
8470.397	-26.6922
8470.398	-26.5902
8470.399	-26.7382
8470.400	-26.9291
8470.401	-27.0805
8470.402	-27.4622
8470.403	-27.811
8470.404	-27.7781
8470.405	-28.0413
8470.406	-28.219
8470.407	-27.8307
8470.408	-27.6037
8470.409	-27.7419
8470.410	-27.528
8470.411	-27.4556
8470.412	-27.4194
8470.413	-27.3799
8470.414	-26.9225
8470.415	-27.2318
8470.416	-27.3799
8470.417	-27.5082
8470.418	-27.8241
8470.419	-27.8932
8470.420	-28.0051
8470.421	-27.9228
8470.422	-27.9788
8470.423	-27.8175
8470.424	-27.7649
8470.425	-27.7517
8470.426	-27.7024
8470.427	-27.5609
8470.428	-27.7879
8470.429	-27.857
8470.430	-27.8768
8470.431	-27.6662
8470.432	-28.015
8470.433	-28.1334
8470.434	-28.1367
8470.435	-28.1334
8470.436	-28.2387
8470.437	-28.3572
8470.438	-28.6106
8470.439	-28.6435
8470.440	-28.5481
8470.441	-28.6435
8470.442	-28.4987
8470.443	-28.3177
8470.444	-28.1236
8470.445	-28.1071
8470.446	-28.3013
8470.447	-28.344
8470.448	-28.4131
8470.449	-28.7916
8470.450	-29.0384
8470.451	-29.0252
8470.452	-29.3345
8470.453	-29.4332
8470.454	-29.5155
8470.455	-29.601
8470.456	-29.5484
8470.457	-29.453
8470.458	-29.3181
8470.459	-29.4694
8470.460	-29.2555
8470.461	-29.3049
8470.462	-29.0548
8470.463	-29.0186
8470.464	-28.8738
8470.465	-29.2522
8470.466	-29.3181
8470.467	-29.5023
8470.468	-29.7425
8470.469	-29.9959
8470.470	-30.2197
8470.471	-30.1703
8470.472	-30.2987
8470.473	-30.1999
8470.474	-29.8906
8470.475	-29.8347
8470.476	-29.7491
8470.477	-29.5846
8470.478	-29.4892
8470.479	-29.3312
8470.480	-29.2292
8470.481	-29.0482
8470.482	-29.2029
8470.483	-29.2588
8470.484	-29.3345
8470.485	-29.4069
8470.486	-29.6471
8470.487	-29.8018
8470.488	-29.9005
8470.489	-29.9531
8470.490	-29.8347
8470.491	-29.8281
8470.492	-29.9531
8470.493	-30.0321
8470.494	-29.9334
8470.495	-29.9137
8470.496	-29.9433
8470.497	-29.8676
8470.498	-29.8215
8470.499	-29.9301
8470.500	-30.0782
8470.501	-30.2328
8470.502	-30.2427
8470.503	-30.45
8470.504	-30.2197
8470.505	-30.3776
8470.506	-30.3875
8470.507	-30.2098
8470.508	-30.0683
8470.509	-29.838
8470.510	-29.8413
8470.511	-29.7754
8470.512	-29.6899
8470.513	-29.7195
8470.514	-29.6109
8470.515	-29.5978
8470.516	-29.7294
8470.517	-29.8906
8470.518	-30.042
8470.519	-30.3743
8470.520	-30.5915
8470.521	-30.6277
8470.522	-30.8317
8470.523	-30.789
8470.524	-30.5191
8470.525	-30.4467
8470.526	-30.1736
8470.527	-29.9466
8470.528	-29.7294
8470.529	-29.7919
8470.530	-29.7722
8470.531	-29.6241
8470.532	-29.8643
8470.533	-30.1078
8470.534	-30.2855
8470.535	-30.5158
8470.536	-30.6211
8470.537	-30.6606
8470.538	-30.7528
8470.539	-30.835
8470.540	-30.7593
8470.541	-30.5093
8470.542	-30.4072
8470.543	-30.2855
8470.544	-30.0617
8470.545	-29.8742
8470.546	-29.8676
8470.547	-29.6076
8470.548	-29.476
8470.549	-29.7623
8470.550	-30.0584
8470.551	-30.1966
8470.552	-30.2723
8470.553	-30.5553
8470.554	-30.5158
8470.555	-30.529
8470.556	-30.4566
8470.557	-30.3052
8470.558	-30.2625
8470.559	-30.3019
8470.560	-30.0683
8470.561	-29.986
8470.562	-29.9828
8470.563	-29.8676
8470.564	-29.963
8470.565	-30.1045
8470.566	-30.1769
8470.567	-30.2789
8470.568	-30.3743
8470.569	-30.529
8470.570	-30.7857
8470.571	-30.7659
8470.572	-30.9041
8470.573	-30.8284
8470.574	-30.7396
8470.575	-30.529
8470.576	-30.2888
8470.577	-30.0617
8470.578	-29.9005
8470.579	-29.9433
8470.580	-29.8281
8470.581	-29.7886
8470.582	-30.2657
8470.583	-30.4698
8470.584	-30.6606
8470.585	-31.0127
8470.586	-31.1838
8470.587	-31.2595
8470.588	-31.2924
8470.589	-31.2069
8470.590	-30.8383
8470.591	-30.6935
8470.592	-30.6639
8470.593	-30.4961
8470.594	-30.2625
8470.595	-30.0881
8470.596	-30.3184
8470.597	-30.2065
8470.598	-30.1012
8470.599	-30.1901
8470.600	-30.4369
8470.601	-30.6244
8470.602	-30.7824
8470.603	-31.0752
8470.604	-31.1081
8470.605	-31.0127
8470.606	-30.9996
8470.607	-30.8515
8470.608	-30.7495
8470.609	-30.7659
8470.610	-30.6902
8470.611	-30.4072
8470.612	-29.3378
8470.613	-29.453
8470.614	-29.2786
8470.615	-29.6438
8470.616	-29.9564
8470.617	-30.1374
8470.618	-30.3381
8470.619	-30.4566
8470.620	-30.6442
8470.621	-30.6047
8470.622	-30.7495
8470.623	-30.7166
8470.624	-30.4402
8470.625	-30.3776
8470.626	-30.2592
8470.627	-29.9663
8470.628	-29.8972
8470.629	-29.9597
8470.630	-29.9301
8470.631	-29.7458
8470.632	-30.1736
8470.633	-30.2657
8470.634	-30.2657
8470.635	-30.3842
8470.636	-30.5685
8470.637	-30.6606
8470.638	-30.6902
8470.639	-30.654
8470.640	-30.4698
8470.641	-30.4369
8470.642	-30.4632
8470.643	-30.2394
8470.644	-30.246
8470.645	-30.1374
8470.646	-30.0913
8470.647	-30.0091
8470.648	-30.1604
8470.649	-30.2625
8470.650	-30.4072
8470.651	-30.4698
8470.652	-30.6244
8470.653	-30.9996
8470.654	-31.1674
8470.655	-31.3253
8470.656	-31.3418
8470.657	-31.1542
8470.658	-30.7692
8470.659	-30.8021
8470.660	-30.6014
8470.661	-30.5191
8470.662	-30.4829
8470.663	-30.5553
8470.664	-30.4402
8470.665	-30.7297
8470.666	-30.9403
8470.667	-31.1345
8470.668	-31.197
8470.669	-31.5425
8470.670	-31.5721
8470.671	-31.4405
8470.672	-31.6149
8470.673	-31.3714
8470.674	-31.0588
8470.675	-30.8581
8470.676	-30.9337
8470.677	-30.7857
8470.678	-30.7067
8470.679	-30.6409
8470.680	-30.4895
8470.681	-30.2592
8470.682	-30.6014
8470.683	-30.8515
8470.684	-30.8219
8470.685	-30.914
8470.686	-30.9535
8470.687	-31.0884
8470.688	-31.2036
8470.689	-31.4207
8470.690	-31.2924
8470.691	-31.1081
8470.692	-31.2266
8470.693	-30.9831
8470.694	-30.654
8470.695	-30.4895
8470.696	-30.654
8470.697	-30.5027
8470.698	-30.4632
8470.699	-30.7593
8470.700	-30.7791
8470.701	-30.9403
8470.702	-31.0489
8470.703	-31.3187
8470.704	-31.299
8470.705	-31.5195
8470.706	-31.5622
8470.707	-31.095
8470.708	-30.9272
8470.709	-30.7297
8470.710	-30.7429
8470.711	-30.5093
8470.712	-30.45
8470.713	-30.4171
8470.714	-30.1604
8470.715	-30.4336
8470.716	-30.4138
8470.717	-30.5191
8470.718	-30.7166
8470.719	-31.1345
8470.720	-31.5063
8470.721	-31.4964
8470.722	-31.4569
8470.723	-31.3846
8470.724	-31.2463
8470.725	-31.3286
8470.726	-31.2661
8470.727	-31.2562
8470.728	-31.016
8470.729	-31.0193
8470.730	-30.914
8470.731	-30.5652
8470.732	-30.9436
8470.733	-31.0094
8470.734	-31.095
8470.735	-31.1805
8470.736	-31.4635
8470.737	-31.5524
8470.738	-31.5491
8470.739	-31.5293
8470.740	-31.3648
8470.741	-31.1509
8470.742	-30.9107
8470.743	-31.1805
8470.744	-31.1772
8470.745	-30.9239
8470.746	-31.0193
8470.747	-30.789
8470.748	-30.6837
8470.749	-30.812
8470.750	-30.7922
8470.751	-30.9666
8470.752	-31.2299
8470.753	-31.2694
8470.754	-31.3878
8470.755	-31.5557
8470.756	-31.4207
8470.757	-31.1674
8470.758	-31.0489
8470.759	-30.9798
8470.760	-30.8252
8470.761	-30.8021
8470.762	-30.5718
8470.763	-30.6178
8470.764	-30.2625
8470.765	-30.2394
8470.766	-30.404
8470.767	-30.6837
8470.768	-30.9897
8470.769	-31.141
8470.770	-31.197
8470.771	-31.0752
8470.772	-31.2134
8470.773	-31.3747
8470.774	-31.1542
8470.775	-31.0719
8470.776	-30.937
8470.777	-30.7001
8470.778	-30.5882
8470.779	-30.6113
8470.780	-30.5454
8470.781	-30.2592
8470.782	-30.6211
8470.783	-30.8745
8470.784	-31.1838
8470.785	-31.1081
8470.786	-31.3944
8470.787	-31.5754
8470.788	-31.6577
8470.789	-31.5688
8470.790	-31.322
8470.791	-31.0621
8470.792	-30.9601
8470.793	-31.0028
8470.794	-30.6935
8470.795	-30.5487
8470.796	-30.4862
8470.797	-30.3118
8470.798	-30.2263
8470.799	-30.4731
8470.800	-30.6738
8470.801	-30.8548
8470.802	-31.0752
8470.803	-31.3319
8470.804	-31.4537
8470.805	-31.4537
8470.806	-31.5425
8470.807	-31.378
8470.808	-31.2233
8470.809	-31.1476
8470.810	-31.0522
8470.811	-30.9568
8470.812	-30.7955
8470.813	-30.6639
8470.814	-30.5718
8470.815	-30.789
8470.816	-30.8284
8470.817	-30.8021
8470.818	-30.8943
8470.819	-31.1378
8470.820	-31.1805
8470.821	-31.3451
8470.822	-31.3747
8470.823	-31.2167
8470.824	-30.8778
8470.825	-30.6606
8470.826	-30.4763
8470.827	-30.2987
8470.828	-30.223
8470.829	-30.2427
8470.830	-30.0124
8470.831	-29.7393
8470.832	-30.2032
8470.833	-30.4928
8470.834	-30.4369
8470.835	-30.5882
8470.836	-30.7133
8470.837	-30.9107
8470.838	-31.0292
8470.839	-31.1937
8470.840	-31.1016
8470.841	-31.0061
8470.842	-30.835
8470.843	-30.7758
8470.844	-30.6902
8470.845	-30.6902
8470.846	-30.6211
8470.847	-30.4434
8470.848	-30.5422
8470.849	-30.7067
8470.850	-30.5619
8470.851	-30.5652
8470.852	-30.6771
8470.853	-30.8416
8470.854	-30.9173
8470.855	-31.0456
8470.856	-31.2134
8470.857	-30.937
8470.858	-30.8153
8470.859	-30.7495
8470.860	-30.6869
8470.861	-30.5389
8470.862	-30.3612
8470.863	-30.2296
8470.864	-29.9531
8470.865	-30.2065
8470.866	-30.4138
8470.867	-30.5125
8470.868	-30.6277
8470.869	-30.8284
8470.870	-30.9304
8470.871	-31.0028
8470.872	-31.3319
8470.873	-31.2134
8470.874	-31.0489
8470.875	-30.8087
8470.876	-30.7133
8470.877	-30.4698
8470.878	-30.3447
8470.879	-30.3941
8470.880	-30.3052
8470.881	-30.1637
8470.882	-30.4303
8470.883	-30.5718
8470.884	-30.2987
8470.885	-30.1901
8470.886	-30.348
8470.887	-30.5422
8470.888	-30.6047
8470.889	-30.6475
8470.890	-30.3447
8470.891	-30.3645
8470.892	-30.3283
8470.893	-30.2657
8470.894	-30.0881
8470.895	-29.9499
8470.896	-29.8577
8470.897	-29.9202
8470.898	-29.7425
8470.899	-29.963
8470.900	-30.2328
8470.901	-30.3875
8470.902	-30.552
8470.903	-30.891
8470.904	-30.9436
8470.905	-31.1345
8470.906	-30.9008
8470.907	-30.8219
8470.908	-30.6771
8470.909	-30.631
8470.910	-30.5751
8470.911	-30.2625
8470.912	-30.1012
8470.913	-30.1177
8470.914	-29.8149
8470.915	-30.1144
8470.916	-30.246
8470.917	-30.4007
8470.918	-30.5915
8470.919	-30.5751
8470.920	-30.8383
8470.921	-30.7363
8470.922	-30.8021
8470.923	-30.733
8470.924	-30.6047
8470.925	-30.2657
8470.926	-30.3513
8470.927	-30.2263
8470.928	-30.2296
8470.929	-30.144
8470.930	-30.0979
8470.931	-29.8018
8470.932	-30.2526
8470.933	-30.2361
8470.934	-30.3743
8470.935	-30.6935
8470.936	-30.9337
8470.937	-31.0851
8470.938	-31.0884
8470.939	-30.9798
8470.940	-30.7199
8470.941	-30.3974
8470.942	-30.3776
8470.943	-30.1999
8470.944	-30.1374
8470.945	-30.0222
8470.946	-30.0255
8470.947	-29.9433
8470.948	-29.9104
8470.949	-30.0453
8470.950	-30.2987
8470.951	-30.4533
8470.952	-30.6244
8470.953	-30.6606
8470.954	-30.6639
8470.955	-30.6672
8470.956	-30.5586
8470.957	-30.427
8470.958	-30.4796
8470.959	-30.2987
8470.960	-30.348
8470.961	-30.2164
8470.962	-30.1177
8470.963	-30.0321
8470.964	-29.8116
8470.965	-29.9202
8470.966	-29.9696
8470.967	-30.0091
8470.968	-30.1111
8470.969	-30.223
8470.970	-30.4336
8470.971	-30.3513
8470.972	-30.3743
8470.973	-30.2723
8470.974	-30.1473
8470.975	-30.0058
8470.976	-29.6998
8470.977	-29.6274
8470.978	-29.3674
8470.979	-29.5089
8470.980	-29.4925
8470.981	-29.216
8470.982	-29.3444
8470.983	-29.5023
8470.984	-29.5188
8470.985	-29.6438
8470.986	-29.759
8470.987	-29.8676
8470.988	-29.8314
8470.989	-29.6998
8470.990	-29.5879
8470.991	-29.4694
8470.992	-29.397
8470.993	-29.4168
8470.994	-29.3246
8470.995	-29.1469
8470.996	-29.1107
8470.997	-28.91
8470.998	-28.7257
8470.999	-29.0219
8471.000	-29.2687
8471.001	-29.2325
8471.002	-29.3872
8471.003	-29.5747
8471.004	-29.7096
8471.005	-29.782
8471.006	-29.6504
8471.007	-29.4234
8471.008	-29.4135
8471.009	-29.3213
8471.010	-29.1075
8471.011	-28.9002
8471.012	-28.7225
8471.013	-28.8541
8471.014	-28.6237
8471.015	-28.6501
8471.016	-28.8903
8471.017	-29.0416
8471.018	-29.2753
8471.019	-29.3575
8471.020	-29.476
8471.021	-29.6307
8471.022	-29.7458
8471.023	-29.6603
8471.024	-29.3839
8471.025	-29.2753
8471.026	-29.2819
8471.027	-29.3312
8471.028	-29.1371
8471.029	-28.9396
8471.030	-28.7718
8471.031	-28.5283
8471.032	-28.9857
8471.033	-29.0811
8471.034	-29.2555
8471.035	-29.5649
8471.036	-29.7919
8471.037	-29.6734
8471.038	-29.5714
8471.039	-29.6998
8471.040	-29.4168
8471.041	-29.2358
8471.042	-29.1733
8471.043	-29.17
8471.044	-29.0087
8471.045	-28.8475
8471.046	-28.8047
8471.047	-28.6106
8471.048	-28.627
8471.049	-28.7685
8471.050	-28.9133
8471.051	-29.068
8471.052	-29.1107
8471.053	-29.4234
8471.054	-29.3543
8471.055	-29.6372
8471.056	-29.4826
8471.057	-29.2819
8471.058	-29.0515
8471.059	-29.1864
8471.060	-29.193
8471.061	-29.0186
8471.062	-28.7521
8471.063	-28.8113
8471.064	-28.4559
8471.065	-28.4822
8471.066	-28.3407
8471.067	-28.4197
8471.068	-28.5744
8471.069	-28.9034
8471.070	-29.3608
8471.071	-29.5122
8471.072	-29.5287
8471.073	-29.476
8471.074	-29.2687
8471.075	-29.0581
8471.076	-29.0877
8471.077	-28.8903
8471.078	-28.8409
8471.079	-28.9034
8471.080	-28.7883
8471.081	-28.502
8471.082	-28.8607
8471.083	-28.8574
8471.084	-29.1009
8471.085	-29.3115
8471.086	-29.4332
8471.087	-29.3905
8471.088	-29.4036
8471.089	-29.3213
8471.090	-29.2917
8471.091	-29.0515
8471.092	-28.7949
8471.093	-28.7093
8471.094	-28.6863
8471.095	-28.3704
8471.096	-28.2684
8471.097	-28.321
8471.098	-28.3013
8471.099	-28.5349
8471.100	-28.4822
8471.101	-28.8047
8471.102	-29.1042
8471.103	-29.4069
8471.104	-29.5418
8471.105	-29.6405
8471.106	-29.634
8471.107	-29.1864
8471.108	-29.1272
8471.109	-28.9002
8471.110	-28.8212
8471.111	-28.5382
8471.112	-28.4822
8471.113	-28.3309
8471.114	-28.1499
8471.115	-28.4855
8471.116	-28.6237
8471.117	-28.581
8471.118	-28.7587
8471.119	-28.8672
8471.120	-29.1568
8471.121	-29.0318
8471.122	-28.9199
8471.123	-28.6928
8471.124	-28.4625
8471.125	-28.4362
8471.126	-28.4164
8471.127	-28.2881
8471.128	-28.1795
8471.129	-28.196
8471.130	-28.1729
8471.131	-27.8768
8471.132	-28.2157
8471.133	-28.219
8471.134	-28.1861
8471.135	-28.2223
8471.136	-28.4263
8471.137	-28.4296
8471.138	-28.2486
8471.139	-28.2749
8471.140	-28.2157
8471.141	-28.2387
8471.142	-28.3046
8471.143	-28.0841
8471.144	-27.9755
8471.145	-27.9228
8471.146	-27.8175
8471.147	-27.5247
8471.148	-27.4391
8471.149	-27.5214
8471.150	-27.7517
8471.151	-27.9821
8471.152	-28.1894
8471.153	-28.4559
8471.154	-28.2519
8471.155	-28.3276
8471.156	-28.4131
8471.157	-28.1565
8471.158	-28.2914
8471.159	-28.1532
8471.160	-27.9228
8471.161	-27.7386
8471.162	-27.6596
8471.163	-27.7155
8471.164	-27.4885
8471.165	-27.5971
8471.166	-27.7879
8471.167	-27.8143
8471.168	-27.9327
8471.169	-28.3506
8471.170	-28.502
8471.171	-28.2914
8471.172	-28.298
8471.173	-28.2552
8471.174	-27.9525
8471.175	-27.8801
8471.176	-27.7781
8471.177	-27.5115
8471.178	-27.2878
8471.179	-27.4523
8471.180	-27.1496
8471.181	-26.8896
8471.182	-27.1956
8471.183	-27.347
8471.184	-27.245
8471.185	-27.2976
8471.186	-27.2911
8471.187	-27.3832
8471.188	-27.268
8471.189	-27.426
8471.190	-27.2779
8471.191	-27.1101
8471.192	-26.9093
8471.193	-26.8731
8471.194	-26.7613
8471.195	-26.5967
8471.196	-26.6856
8471.197	-26.554
8471.198	-26.4421
8471.199	-26.8008
8471.200	-26.8238
8471.201	-26.7777
8471.202	-26.8567
8471.203	-26.9324
8471.204	-27.1232
8471.205	-27.3108
8471.206	-27.1364
8471.207	-26.7646
8471.208	-26.7053
8471.209	-26.6461
8471.210	-26.6296
8471.211	-26.5178
8471.212	-26.4519
8471.213	-26.4322
8471.214	-26.1755
8471.215	-26.6066
8471.216	-26.7316
8471.217	-26.9258
8471.218	-27.1397
8471.219	-27.4457
8471.220	-27.5675
8471.221	-27.4424
8471.222	-27.5214
8471.223	-27.3174
8471.224	-27.0969
8471.225	-26.9291
8471.226	-26.804
8471.227	-26.6955
8471.228	-26.373
8471.229	-26.3763
8471.230	-26.1525
8471.231	-26.169
8471.232	-26.4092
8471.233	-26.7613
8471.234	-26.8304
8471.235	-27.1265
8471.236	-27.189
8471.237	-27.3174
8471.238	-27.1331
8471.239	-26.9949
8471.240	-26.8797
8471.241	-26.9126
8471.242	-26.8731
8471.243	-26.9225
8471.244	-26.9258
8471.245	-26.5737
8471.246	-26.5605
8471.247	-26.3499
8471.248	-26.3894
8471.249	-26.6658
8471.250	-26.6889
8471.251	-26.8106
8471.252	-26.9719
8471.253	-27.0475
8471.254	-26.8435
8471.255	-26.9784
8471.256	-27.1463
8471.257	-26.8534
8471.258	-26.6066
8471.259	-26.5243
8471.260	-26.3861
8471.261	-26.3499
8471.262	-26.3828
8471.263	-26.3105
8471.264	-26.1722
8471.265	-26.4388
8471.266	-26.5671
8471.267	-26.781
8471.268	-26.758
8471.269	-26.8731
8471.270	-26.9521
8471.271	-26.939
8471.272	-26.9357
8471.273	-26.7711
8471.274	-26.7613
8471.275	-26.6428
8471.276	-26.4125
8471.277	-26.2677
8471.278	-25.932
8471.279	-25.9024
8471.280	-25.7971
8471.281	-25.8234
8471.282	-26.1722
8471.283	-26.1097
8471.284	-26.2874
8471.285	-26.4256
8471.286	-26.7349
8471.287	-26.8962
8471.288	-27.041
8471.289	-26.9291
8471.290	-26.7053
8471.291	-26.4454
8471.292	-26.3368
8471.293	-26.3368
8471.294	-26.3763
8471.295	-26.0702
8471.296	-26.1492
8471.297	-25.7017
8471.298	-25.7149
8471.299	-25.8004
8471.300	-25.9156
8471.301	-26.113
8471.302	-26.2808
8471.303	-26.3368
8471.304	-26.4585
8471.305	-26.7646
8471.306	-26.883
8471.307	-26.5671
8471.308	-26.5408
8471.309	-26.4519
8471.310	-26.3499
8471.311	-26.1722
8471.312	-26.1361
8471.313	-26.1229
8471.314	-25.9222
8471.315	-26.1657
8471.316	-26.3072
8471.317	-26.4881
8471.318	-26.679
8471.319	-26.8567
8471.320	-26.9916
8471.321	-26.8731
8471.322	-27.0212
8471.323	-26.7909
8471.324	-26.7975
8471.325	-26.804
8471.326	-26.7284
8471.327	-26.7876
8471.328	-26.6132
8471.329	-26.4125
8471.330	-26.169
8471.331	-25.9222
8471.332	-26.0702
8471.333	-26.0571
8471.334	-26.0176
8471.335	-26.1624
8471.336	-26.2743
8471.337	-26.5375
8471.338	-26.4783
8471.339	-26.3861
8471.340	-26.1722
8471.341	-26.0966
8471.342	-25.9485
8471.343	-25.9419
8471.344	-25.8498
8471.345	-25.6392
8471.346	-25.7445
8471.347	-25.6128
8471.348	-25.5997
8471.349	-25.8794
8471.350	-25.9222
8471.351	-25.9485
8471.352	-26.0571
8471.353	-26.192
8471.354	-26.1591
8471.355	-26.1591
8471.356	-26.3466
8471.357	-26.0637
8471.358	-26.0406
8471.359	-26.0308
8471.360	-25.8399
8471.361	-25.5832
8471.362	-25.5339
8471.363	-25.5207
8471.364	-25.3529
8471.365	-25.5141
8471.366	-25.7214
8471.367	-25.8991
8471.368	-25.9485
8471.369	-26.1722
8471.370	-26.3203
8471.371	-26.3203
8471.372	-26.4849
8471.373	-26.5112
8471.374	-26.2677
8471.375	-26.3236
8471.376	-26.396
8471.377	-26.2381
8471.378	-25.9551
8471.379	-25.8366
8471.380	-25.8333
8471.381	-25.6951
8471.382	-25.8136
8471.383	-25.8498
8471.384	-25.9255
8471.385	-26.0867
8471.386	-26.192
8471.387	-26.2216
8471.388	-26.3137
8471.389	-26.4717
8471.390	-26.4585
8471.391	-26.4355
8471.392	-26.3598
8471.393	-26.3763
8471.394	-26.2479
8471.395	-26.0669
8471.396	-26.0669
8471.397	-26.0571
8471.398	-25.9485
8471.399	-26.3137
8471.400	-26.3368
8471.401	-26.4717
8471.402	-26.4585
8471.403	-26.5243
8471.404	-26.4849
8471.405	-26.5243
8471.406	-26.498
8471.407	-26.1393
8471.408	-25.8728
8471.409	-25.9287
8471.410	-25.8465
8471.411	-25.7017
8471.412	-25.6984
8471.413	-25.6984
8471.414	-25.6128
8471.415	-25.6951
8471.416	-25.7971
8471.417	-26.1229
8471.418	-26.3302
8471.419	-26.4585
8471.420	-26.7284
8471.421	-26.6494
8471.422	-26.7909
8471.423	-26.7185
8471.424	-26.4289
8471.425	-26.6132
8471.426	-26.419
8471.427	-26.3072
8471.428	-26.1196
8471.429	-26.294
8471.430	-26.1328
8471.431	-25.8695
8471.432	-26.1426
8471.433	-26.3466
8471.434	-26.4158
8471.435	-26.5309
8471.436	-26.5474
8471.437	-26.5342
8471.438	-26.7744
8471.439	-26.8402
8471.440	-26.758
8471.441	-26.7284
8471.442	-26.5309
8471.443	-26.4256
8471.444	-26.2611
8471.445	-26.1624
8471.446	-26.2545
8471.447	-26.1525
8471.448	-26.1163
8471.449	-26.0768
8471.450	-26.2183
8471.451	-26.1755
8471.452	-26.3598
8471.453	-26.4487
8471.454	-26.3993
8471.455	-26.4388
8471.456	-26.113
8471.457	-25.7708
8471.458	-25.7478
8471.459	-25.7379
8471.460	-25.6589
8471.461	-25.5668
8471.462	-25.5174
8471.463	-25.3891
8471.464	-25.0765
8471.465	-25.2673
8471.466	-25.3924
8471.467	-25.6194
8471.468	-25.5405
8471.469	-25.6523
8471.470	-25.7807
8471.471	-25.7214
8471.472	-25.6622
8471.473	-25.8531
8471.474	-25.807
8471.475	-25.705
8471.476	-25.5405
8471.477	-25.4286
8471.478	-25.1291
8471.479	-25.0995
8471.480	-24.9284
8471.481	-24.6816
8471.482	-25.1357
8471.483	-25.3068
8471.484	-25.3957
8471.485	-25.4648
8471.486	-25.6458
8471.487	-25.6951
8471.488	-25.6063
8471.489	-25.5767
8471.490	-25.3759
8471.491	-25.3628
8471.492	-25.2805
8471.493	-25.2081
8471.494	-25.1785
8471.495	-25.0732
8471.496	-25.0995
8471.497	-24.9284
8471.498	-24.7705
8471.499	-25.0995
8471.500	-25.0666
8471.501	-25.0567
8471.502	-25.3496
8471.503	-25.5273
8471.504	-25.6787
8471.505	-25.6392
8471.506	-25.6918
8471.507	-25.4384
8471.508	-25.3858
8471.509	-25.1752
8471.510	-24.9481
8471.511	-24.754
8471.512	-24.7408
8471.513	-24.5072
8471.514	-24.3295
8471.515	-24.3723
8471.516	-24.4743
8471.517	-24.6684
8471.518	-24.7606
8471.519	-24.9317
8471.520	-25.1028
8471.521	-25.0304
8471.522	-25.1752
8471.523	-25.0074
8471.524	-24.8396
8471.525	-24.7935
8471.526	-24.7672
8471.527	-24.5335
8471.528	-24.4052
8471.529	-24.3394
8471.530	-24.2473
8471.531	-23.9676
8471.532	-24.1123
8471.533	-24.2111
8471.534	-24.392
8471.535	-24.4743
8471.536	-24.5237
8471.537	-24.5796
8471.538	-24.8099
8471.539	-24.833
8471.540	-24.6981
8471.541	-24.4776
8471.542	-24.5105
8471.543	-24.3361
8471.544	-24.3855
8471.545	-24.1749
8471.546	-24.1551
8471.547	-23.882
8471.548	-23.6846
