time2	zEm3
3817.29	-49.0222
3817.29	-49.2229
3817.29	-49.3513
3817.29	-49.19
3817.29	-49.1209
3817.3	-49.1143
3817.3	-49.246
3817.3	-49.0979
3817.3	-49.0485
3817.3	-49.0452
3817.3	-48.9399
3817.3	-48.7524
3817.3	-49.009
3817.3	-49.042
3817.3	-49.1242
3817.31	-49.0979
3817.31	-49.2131
3817.31	-49.1538
3817.31	-49.3743
3817.31	-49.2657
3817.31	-49.0979
3817.31	-49.144
3817.31	-49.2427
3817.31	-49.1736
3817.31	-49.0913
3817.32	-49.1111
3817.32	-49.1571
3817.32	-48.9037
3817.32	-49.2427
3817.32	-49.3743
3817.32	-49.3611
3817.32	-49.552
3817.32	-49.4237
3817.32	-49.3184
3817.32	-49.2986
3817.33	-49.2756
3817.33	-49.0979
3817.33	-49.0025
3817.33	-49.0617
3817.33	-49.2032
3817.33	-49.0716
3817.33	-48.782
3817.33	-48.8478
3817.33	-48.7392
3817.33	-48.6668
3817.34	-48.8281
3817.34	-48.9268
3817.34	-48.8577
3817.34	-48.9597
3817.34	-49.1341
3817.34	-49.1505
3817.34	-49.1045
3817.34	-49.1374
3817.34	-48.9696
3817.34	-48.9136
3817.35	-48.9465
3817.35	-48.9136
3817.35	-48.8379
3817.35	-48.6734
3817.35	-48.907
3817.35	-48.8643
3817.35	-48.9564
3817.35	-48.8643
3817.35	-48.9465
3817.35	-49.2131
3817.36	-49.2196
3817.36	-49.4599
3817.36	-49.3743
3817.36	-49.6474
3817.36	-49.5059
3817.36	-49.2131
3817.36	-49.0716
3817.36	-49.144
3817.36	-48.9959
3817.36	-48.7787
3817.37	-48.7984
3817.37	-48.5549
3817.37	-48.4496
3817.37	-48.7952
3817.37	-48.8544
3817.37	-48.9498
3817.37	-48.884
3817.37	-49.0321
3817.37	-49.2756
3817.37	-49.2888
3817.38	-49.3579
3817.38	-49.1045
3817.38	-49.065
3817.38	-48.9893
3817.38	-48.986
3817.38	-49.0189
3817.38	-48.9301
3817.38	-48.7754
3817.38	-48.6273
3817.38	-48.5089
3817.39	-48.805
3817.39	-49.0025
3817.39	-49.0123
3817.39	-48.8873
3817.39	-48.9498
3817.39	-48.884
3817.39	-48.8676
3817.39	-48.8281
3817.39	-48.7524
3817.39	-48.7952
3817.4	-48.6866
3817.4	-48.7392
3817.4	-48.6504
3817.4	-48.5681
3817.4	-48.6339
3817.4	-48.5846
3817.4	-48.476
3817.4	-48.42
3817.4	-48.4694
3817.4	-48.3805
3817.41	-48.68
3817.41	-48.9169
3817.41	-48.9498
3817.41	-48.8741
3817.41	-48.7853
3817.41	-48.5878
3817.41	-48.7063
3817.41	-48.8116
3817.41	-48.963
3817.41	-48.9729
3817.42	-48.7261
3817.42	-48.7721
3817.42	-48.7425
3817.42	-48.8708
3817.42	-49.0749
3817.42	-48.9531
3817.42	-48.7655
3817.42	-48.8182
3817.42	-48.9893
3817.42	-48.9202
3817.43	-48.8708
3817.43	-48.4891
3817.43	-48.499
3817.43	-48.3542
3817.43	-48.3016
3817.43	-48.2555
3817.43	-48.4891
3817.43	-48.4957
3817.43	-48.6076
3817.43	-48.3904
3817.44	-48.5418
3817.44	-48.5451
3817.44	-48.6997
3817.44	-48.8116
3817.44	-48.9992
3817.44	-49.0222
3817.44	-48.9729
3817.44	-48.9005
3817.44	-48.8083
3817.44	-48.6109
3817.45	-48.6866
3817.45	-48.7293
3817.45	-48.7392
3817.45	-48.8083
3817.45	-48.861
3817.45	-48.7261
3817.45	-48.6833
3817.45	-48.7655
3817.45	-48.7952
3817.45	-48.9729
3817.46	-49.167
3817.46	-49.1802
3817.46	-49.1637
3817.46	-49.1308
3817.46	-48.9663
3817.46	-48.907
3817.46	-48.9465
3817.46	-49.0288
3817.46	-49.0025
3817.46	-48.8676
3817.47	-48.8676
3817.47	-48.7886
3817.47	-48.5747
3817.47	-48.7129
3817.47	-48.8478
3817.47	-48.7491
3817.47	-48.7425
3817.47	-48.9301
3817.47	-49.2526
3817.47	-49.1209
3817.48	-49.1374
3817.48	-49.065
3817.48	-49.0617
3817.48	-48.9465
3817.48	-48.907
3817.48	-48.8774
3817.48	-48.6306
3817.48	-48.68
3817.48	-48.6175
3817.48	-48.5615
3817.49	-48.703
3817.49	-48.907
3817.49	-49.1308
3817.49	-49.1933
3817.49	-49.2657
3817.49	-49.3381
3817.49	-49.2229
3817.49	-49.0123
3817.49	-48.8445
3817.49	-48.9005
3817.5	-48.68
3817.5	-48.6635
3817.5	-48.7886
3817.5	-48.759
3817.5	-48.6537
3817.5	-48.6142
3817.5	-48.7886
3817.5	-48.8741
3817.5	-48.9696
3817.5	-48.963
3817.51	-49.2164
3817.51	-49.2164
3817.51	-49.2789
3817.51	-49.0222
3817.51	-48.9432
3817.51	-48.8017
3817.51	-48.7886
3817.51	-48.8083
3817.51	-48.7326
3817.51	-48.7359
3817.52	-48.6734
3817.52	-48.4529
3817.52	-48.2621
3817.52	-48.4529
3817.52	-48.703
3817.52	-48.8314
3817.52	-48.8478
3817.52	-48.907
3817.52	-48.9268
3817.52	-48.8972
3817.53	-49.0913
3817.53	-48.9696
3817.53	-48.8873
3817.53	-48.7524
3817.53	-48.6997
3817.53	-48.5122
3817.53	-48.4957
3817.53	-48.4496
3817.53	-48.4957
3817.53	-48.3312
3817.54	-48.4365
3817.54	-48.759
3817.54	-48.7984
3817.54	-49.0782
3817.54	-48.9564
3817.54	-48.861
3817.54	-48.8412
3817.54	-48.963
3817.54	-48.7392
3817.54	-48.4595
3817.55	-48.4661
3817.55	-48.5187
3817.55	-48.3838
3817.55	-48.4398
3817.55	-48.5286
3817.55	-48.3871
3817.55	-48.4167
3817.55	-48.5911
3817.55	-48.8643
3817.55	-48.986
3817.56	-48.9235
3817.56	-48.8741
3817.56	-48.7754
3817.56	-48.8379
3817.56	-48.8972
3817.56	-48.5385
3817.56	-48.4299
3817.56	-48.3016
3817.56	-48.2785
3817.56	-48.2292
3817.57	-48.2456
3817.57	-48.2555
3817.57	-48.1041
3817.57	-48.2752
3817.57	-48.193
3817.57	-48.374
3817.57	-48.6635
3817.57	-48.6997
3817.57	-48.8149
3817.57	-48.9597
3817.58	-49.0518
3817.58	-48.6931
3817.58	-48.6734
3817.58	-48.5286
3817.58	-48.4957
3817.58	-48.3509
3817.58	-48.193
3817.58	-48.3542
3817.58	-48.2292
3817.58	-48.1535
3817.59	-48.295
3817.59	-48.4266
3817.59	-48.4299
3817.59	-48.5977
3817.59	-48.6372
3817.59	-48.601
3817.59	-48.7886
3817.59	-48.68
3817.59	-48.7063
3817.59	-48.7326
3817.6	-48.6635
3817.6	-48.68
3817.6	-48.6142
3817.6	-48.3805
3817.6	-48.3443
3817.6	-48.1206
3817.6	-48.1897
3817.6	-48.2621
3817.6	-48.2061
3817.6	-48.2489
3817.61	-48.3937
3817.61	-48.5517
3817.61	-48.601
3817.61	-48.6306
3817.61	-48.6537
3817.61	-48.6109
3817.61	-48.4102
3817.61	-48.4858
3817.61	-48.239
3817.61	-48.2193
3817.62	-48.1041
3817.62	-48.2259
3817.62	-48.0186
3817.62	-48.091
3817.62	-48.1963
3817.62	-48.2456
3817.62	-48.1568
3817.62	-48.4365
3817.62	-48.5089
3817.62	-48.3312
3817.63	-48.3641
3817.63	-48.2325
3817.63	-48.2094
3817.63	-48.3081
3817.63	-48.2292
3817.63	-48.1732
3817.63	-48.0186
3817.63	-47.7487
3817.63	-47.6895
3817.63	-47.4164
3817.64	-47.6533
3817.64	-47.7191
3817.64	-47.9231
3817.64	-47.9988
3817.64	-48.1337
3817.64	-48.2456
3817.64	-48.4332
3817.64	-48.4628
3817.64	-48.3378
3817.64	-48.3575
3817.65	-48.318
3817.65	-48.1831
3817.65	-48.3114
3817.65	-48.3378
3817.65	-48.295
3817.65	-48.3378
3817.65	-48.2752
3817.65	-48.3345
3817.65	-48.4332
3817.65	-48.3016
3817.66	-48.374
3817.66	-48.5451
3817.66	-48.3509
3817.66	-48.5582
3817.66	-48.3674
3817.66	-48.3871
3817.66	-48.5846
3817.66	-48.4825
3817.66	-48.4431
3817.66	-48.6076
3817.67	-48.6109
3817.67	-48.5122
3817.67	-48.3575
3817.67	-48.5648
3817.67	-48.7754
3817.67	-48.8215
3817.67	-48.8708
3817.67	-48.884
3817.67	-49.0156
3817.67	-48.9564
3817.68	-48.7162
3817.68	-48.5846
3817.68	-48.4628
3817.68	-48.3937
3817.68	-48.2851
3817.68	-48.3147
3817.68	-48.2555
3817.68	-48.1996
3817.68	-48.1732
3817.68	-47.9791
3817.69	-48.3081
3817.69	-48.4069
3817.69	-48.4924
3817.69	-48.5122
3817.69	-48.4957
3817.69	-48.5944
3817.69	-48.8083
3817.69	-48.6997
3817.69	-48.5187
3817.69	-48.5352
3817.7	-48.499
3817.7	-48.4069
3817.7	-48.3016
3817.7	-48.3575
3817.7	-48.4496
3817.7	-48.2522
3817.7	-48.193
3817.7	-48.476
3817.7	-48.5089
3817.7	-48.476
3817.71	-48.578
3817.71	-48.6767
3817.71	-48.4562
3817.71	-48.5352
3817.71	-48.3443
3817.71	-48.3345
3817.71	-48.2621
3817.71	-48.137
3817.71	-48.2588
3817.71	-48.3674
3817.72	-48.1732
3817.72	-48.216
3817.72	-48.0745
3817.72	-48.2851
3817.72	-48.3838
3817.72	-48.4464
3817.72	-48.4529
3817.72	-48.5582
3817.72	-48.5615
3817.72	-48.5878
3817.73	-48.5977
3817.73	-48.3147
3817.73	-48.1239
3817.73	-48.1864
3817.73	-48.2061
3817.73	-48.1634
3817.73	-48.2489
3817.73	-48.2489
3817.73	-48.1502
3817.73	-47.7685
3817.74	-48.0581
3817.74	-48.1732
3817.74	-48.5089
3817.74	-48.6537
3817.74	-48.6076
3817.74	-48.6175
3817.74	-48.6964
3817.74	-48.624
3817.74	-48.318
3817.74	-48.0811
3817.75	-48.1173
3817.75	-48.0581
3817.75	-48.1173
3817.75	-48.1305
3817.75	-47.9791
3817.75	-47.7915
3817.75	-47.9034
3817.75	-47.9626
3817.75	-47.9429
3817.75	-47.9297
3817.76	-48.0054
3817.76	-48.1502
3817.76	-48.3411
3817.76	-48.3937
3817.76	-48.3016
3817.76	-48.1173
3817.76	-48.1041
3817.76	-48.1732
3817.76	-47.9166
3817.76	-47.6961
3817.77	-47.8178
3817.77	-47.7619
3817.77	-47.6632
3817.77	-47.6829
3817.77	-47.8968
3817.77	-47.7882
3817.77	-47.7849
3817.77	-47.9264
3817.77	-48.091
3817.77	-48.1568
3817.78	-48.1765
3817.78	-48.0745
3817.78	-47.8475
3817.78	-47.8211
3817.78	-47.6237
3817.78	-47.5283
3817.78	-47.4954
3817.78	-47.5579
3817.78	-47.4855
3817.78	-47.2815
3817.79	-47.5217
3817.79	-47.4394
3817.79	-47.3275
3817.79	-47.2815
3817.79	-47.3473
3817.79	-47.423
3817.79	-47.3506
3817.79	-47.423
3817.79	-47.3539
3817.79	-47.2486
3817.8	-47.3769
3817.8	-47.4361
3817.8	-47.5414
3817.8	-47.4559
3817.8	-47.4526
3817.8	-47.2881
3817.8	-47.2091
3817.8	-47.1926
3817.8	-47.3111
3817.8	-47.5217
3817.81	-47.6928
3817.81	-47.6994
3817.81	-47.6533
3817.81	-47.8047
3817.81	-47.5809
3817.81	-47.5579
3817.81	-47.4592
3817.81	-47.3736
3817.81	-47.4789
3817.81	-47.4822
3817.82	-47.4789
3817.82	-47.3308
3817.82	-47.186
3817.82	-47.3736
3817.82	-47.4657
3817.82	-47.5217
3817.82	-47.5579
3817.82	-47.6731
3817.82	-47.8178
3817.82	-47.9495
3817.83	-48.1107
3817.83	-48.0383
3817.83	-47.7948
3817.83	-47.7553
3817.83	-47.6171
3817.83	-47.5414
3817.83	-47.6467
3817.83	-47.5645
3817.83	-47.4559
3817.83	-47.1992
3817.84	-47.3868
3817.84	-47.5052
3817.84	-47.6138
3817.84	-47.7125
3817.84	-47.8902
3817.84	-48.1601
3817.84	-48.1107
3817.84	-47.9692
3817.84	-47.7323
3817.84	-47.5579
3817.85	-47.6303
3817.85	-47.5743
3817.85	-47.4954
3817.85	-47.3572
3817.85	-47.2551
3817.85	-47.1992
3817.85	-47.2749
3817.85	-47.3144
3817.85	-47.5052
3817.85	-47.5447
3817.86	-47.5743
3817.86	-47.6402
3817.86	-47.7718
3817.86	-47.8475
3817.86	-47.5941
3817.86	-47.4559
3817.86	-47.4263
3817.86	-47.4164
3817.86	-47.6007
3817.86	-47.5776
3817.87	-47.4263
3817.87	-47.2124
3817.87	-47.0939
3817.87	-47.1104
3817.87	-47.1268
3817.87	-47.2091
3817.87	-47.3637
3817.87	-47.5743
3817.87	-47.7882
3817.87	-47.729
3817.88	-47.8475
3817.88	-47.7915
3817.88	-47.6072
3817.88	-47.4131
3817.88	-47.2881
3817.88	-47.2551
3817.88	-47.1762
3817.88	-47.1696
3817.88	-47.2124
3817.88	-47.1828
3817.89	-47.4263
3817.89	-47.4361
3817.89	-47.3769
3817.89	-47.3736
3817.89	-47.4263
3817.89	-47.3999
3817.89	-47.548
3817.89	-47.4756
3817.89	-47.3802
3817.89	-47.186
3817.9	-47.242
3817.9	-47.2124
3817.9	-47.2617
3817.9	-47.2881
3817.9	-47.3144
3817.9	-47.3506
3817.9	-47.4032
3817.9	-47.4394
3817.9	-47.3275
3817.9	-47.423
3817.91	-47.604
3817.91	-47.6566
3817.91	-47.6336
3817.91	-47.6928
3817.91	-47.6994
3817.91	-47.5579
3817.91	-47.4592
3817.91	-47.4427
3817.91	-47.5052
3817.91	-47.6204
3817.92	-47.5842
3817.92	-47.4888
3817.92	-47.5546
3817.92	-47.6895
3817.92	-47.7356
3817.92	-47.8343
3817.92	-47.8442
3817.92	-47.831
3817.92	-47.9429
3817.92	-47.7619
3817.93	-47.8409
3817.93	-47.5908
3817.93	-47.4032
3817.93	-47.265
3817.93	-47.2453
3817.93	-47.219
3817.93	-47.1137
3817.93	-47.1169
3817.93	-47.0807
3817.93	-46.9425
3817.94	-47.0742
3817.94	-47.1137
3817.94	-47.2387
3817.94	-47.2979
3817.94	-47.548
3817.94	-47.5184
3817.94	-47.6105
3817.94	-47.706
3817.94	-47.6763
3817.94	-47.4526
3817.95	-47.4131
3817.95	-47.2979
3817.95	-47.3736
3817.95	-47.3802
3817.95	-47.5678
3817.95	-47.5052
3817.95	-47.4756
3817.95	-47.6467
3817.95	-47.7125
3817.95	-47.6336
3817.96	-47.7323
3817.96	-47.627
3817.96	-47.706
3817.96	-47.7619
3817.96	-47.5875
3817.96	-47.6369
3817.96	-47.7093
3817.96	-47.8376
3817.96	-47.7784
3817.96	-47.6237
3817.97	-47.6171
3817.97	-47.6961
3817.97	-47.4756
3817.97	-47.7224
3817.97	-47.8047
3817.97	-47.8837
3817.97	-47.9528
3817.97	-47.7389
3817.97	-47.6665
3817.97	-47.8442
3817.98	-47.9824
3817.98	-47.7816
3817.98	-47.729
3817.98	-47.7191
3817.98	-47.729
3817.98	-47.5579
3817.98	-47.4559
3817.98	-47.423
3817.98	-47.4427
3817.98	-47.14
3817.99	-47.3473
3817.99	-47.4987
3817.99	-47.571
3817.99	-47.7093
3817.99	-47.8837
3817.99	-47.9264
3817.99	-47.9462
3817.99	-47.9824
3817.99	-47.6994
3817.99	-47.5414
3818	-47.5052
3818	-47.5151
3818	-47.4954
3818	-47.2519
3818	-47.084
3818	-47.0051
3818	-46.9195
3818	-47.1367
3818	-47.3835
3818	-47.4822
3818.01	-47.7455
3818.01	-47.9561
3818.01	-47.9922
3818.01	-48.2325
3818.01	-47.9297
3818.01	-47.5447
3818.01	-47.6796
3818.01	-47.6994
3818.01	-47.6829
3818.01	-47.7422
3818.02	-47.6763
3818.02	-47.6665
3818.02	-47.4559
3818.02	-47.7257
3818.02	-47.9758
3818.02	-48.1436
3818.02	-48.1206
3818.02	-48.1173
3818.02	-48.2028
3818.02	-48.1305
3818.03	-48.2127
3818.03	-48.1798
3818.03	-48.0252
3818.03	-47.9758
3818.03	-47.7948
3818.03	-47.6829
3818.03	-47.8639
3818.03	-47.7422
3818.03	-47.6072
3818.03	-47.5019
3818.04	-47.5743
3818.04	-47.8047
3818.04	-47.9001
3818.04	-47.8343
3818.04	-47.9857
3818.04	-48.0548
3818.04	-48.216
3818.04	-48.3772
3818.04	-48.2456
3818.04	-48.2127
3818.05	-48.2917
3818.05	-48.0317
3818.05	-48.0811
3818.05	-47.9231
3818.05	-48.0317
3818.05	-47.9791
3818.05	-47.9561
3818.05	-48.0153
3818.05	-48.0581
3818.05	-48.0943
3818.06	-48.1107
3818.06	-48.3279
3818.06	-48.4924
3818.06	-48.7326
3818.06	-48.7096
3818.06	-48.5089
3818.06	-48.2423
3818.06	-48.1436
3818.06	-48.1798
3818.06	-48.318
3818.07	-48.2193
3818.07	-48.0844
3818.07	-47.9988
3818.07	-47.9692
3818.07	-48.0745
3818.07	-48.0844
3818.07	-48.1107
3818.07	-48.2423
3818.07	-48.2325
3818.07	-48.0679
3818.08	-48.2226
3818.08	-48.1272
3818.08	-48.1074
3818.08	-48.2292
3818.08	-48.2884
3818.08	-48.1074
3818.08	-48.0482
3818.08	-47.8705
3818.08	-47.7093
3818.08	-47.6796
3818.09	-47.9199
3818.09	-48.193
3818.09	-48.3443
3818.09	-48.3542
3818.09	-48.5549
3818.09	-48.6043
3818.09	-48.5451
3818.09	-48.6339
3818.09	-48.4661
3818.09	-48.6273
3818.1	-48.6931
3818.1	-48.578
3818.1	-48.4628
3818.1	-48.3378
3818.1	-48.295
3818.1	-48.1535
3818.1	-48.012
3818.1	-48.1041
3818.1	-48.2489
3818.1	-48.4134
3818.11	-48.8182
3818.11	-48.884
3818.11	-48.9037
3818.11	-48.9926
3818.11	-48.6405
3818.11	-48.5615
3818.11	-48.5187
3818.11	-48.6866
3818.11	-48.6537
3818.11	-48.5747
3818.12	-48.499
3818.12	-48.4431
3818.12	-48.2719
3818.12	-48.4233
3818.12	-48.4365
3818.12	-48.5615
3818.12	-48.5286
3818.12	-48.782
3818.12	-48.9169
3818.12	-48.9696
3818.13	-48.9103
3818.13	-48.7293
3818.13	-48.4793
3818.13	-48.3937
3818.13	-48.4332
3818.13	-48.2851
3818.13	-48.3772
3818.13	-48.5517
3818.13	-48.4069
3818.13	-48.2917
3818.14	-48.4134
3818.14	-48.5846
3818.14	-48.5714
3818.14	-48.7754
3818.14	-48.7557
3818.14	-48.8511
3818.14	-48.9465
3818.14	-49.1111
3818.14	-48.7392
3818.14	-48.5681
3818.15	-48.476
3818.15	-48.5418
3818.15	-48.5418
3818.15	-48.522
3818.15	-48.5977
3818.15	-48.5944
3818.15	-48.3904
3818.15	-48.5484
3818.15	-48.5681
3818.15	-48.4694
3818.16	-48.4595
3818.16	-48.5089
3818.16	-48.7458
3818.16	-48.5714
3818.16	-48.4924
3818.16	-48.4102
3818.16	-48.1831
3818.16	-48.3114
3818.16	-48.3509
3818.16	-48.5187
3818.17	-48.68
3818.17	-48.6899
3818.17	-48.6405
3818.17	-48.7491
3818.17	-48.7655
3818.17	-48.8017
3818.17	-48.7952
3818.17	-48.8116
3818.17	-48.7623
3818.17	-48.6175
3818.18	-48.8017
3818.18	-48.4891
3818.18	-48.4069
3818.18	-48.5977
3818.18	-48.4957
3818.18	-48.6833
3818.18	-48.6602
3818.18	-48.6109
3818.18	-48.5451
3818.18	-48.3542
3818.19	-48.6306
3818.19	-48.4793
3818.19	-48.499
3818.19	-48.3937
3818.19	-48.7129
3818.19	-48.8346
3818.19	-49.0025
3818.19	-49.0452
3818.19	-48.6767
3818.19	-48.5878
3818.2	-48.6076
3818.2	-48.657
3818.2	-48.5714
3818.2	-48.4102
3818.2	-48.4431
3818.2	-48.3707
3818.2	-48.5517
3818.2	-48.6899
3818.2	-48.861
3818.2	-48.9103
3818.21	-48.8676
3818.21	-48.7754
3818.21	-48.7623
3818.21	-48.8873
3818.21	-48.6471
3818.21	-48.4496
3818.21	-48.3674
3818.21	-48.476
3818.21	-48.4562
3818.21	-48.5286
3818.22	-48.4496
3818.22	-48.4694
3818.22	-48.2522
3818.22	-48.3838
3818.22	-48.3312
3818.22	-48.3641
3818.22	-48.4957
3818.22	-48.578
3818.22	-48.5977
3818.22	-48.5352
3818.23	-48.5681
3818.23	-48.4661
3818.23	-48.3608
3818.23	-48.2983
3818.23	-48.3871
3818.23	-48.216
3818.23	-48.0844
3818.23	-48.2555
3818.23	-48.2456
3818.23	-48.2094
3818.24	-48.4628
3818.24	-48.5319
3818.24	-48.5747
3818.24	-48.7326
3818.24	-48.7886
3818.24	-48.7754
3818.24	-48.7787
3818.24	-48.782
3818.24	-48.4891
3818.24	-48.4727
3818.25	-48.397
3818.25	-48.1831
3818.25	-48.2687
3818.25	-48.2752
3818.25	-47.9857
3818.25	-47.8672
3818.25	-47.9824
3818.25	-48.114
3818.25	-48.2654
3818.25	-48.3476
3818.26	-48.3345
3818.26	-48.4562
3818.26	-48.3904
3818.26	-48.2687
3818.26	-48.1864
3818.26	-48.1601
3818.26	-48.0548
3818.26	-47.9988
3818.26	-47.9725
3818.26	-48.114
3818.27	-48.1403
3818.27	-48.1107
3818.27	-47.9297
3818.27	-47.9001
3818.27	-47.9659
3818.27	-48.0153
3818.27	-47.8869
3818.27	-47.9857
3818.27	-48.2588
3818.27	-48.2884
3818.28	-48.2851
3818.28	-48.1963
3818.28	-48.239
3818.28	-48.0317
3818.28	-47.8935
3818.28	-47.7422
3818.28	-47.571
3818.28	-47.4987
3818.28	-47.5776
3818.28	-47.2946
3818.29	-47.469
3818.29	-47.6369
3818.29	-47.8508
3818.29	-48.0416
3818.29	-48.0087
3818.29	-48.0745
3818.29	-48.0877
3818.29	-48.1107
3818.29	-47.9264
3818.29	-47.7158
3818.3	-47.8014
3818.3	-47.7849
3818.3	-47.7784
3818.3	-47.6171
3818.3	-47.4855
3818.3	-47.3572
3818.3	-47.3604
3818.3	-47.4756
3818.3	-47.4822
3818.3	-47.5974
3818.31	-47.6632
3818.31	-47.6829
3818.31	-47.8047
3818.31	-47.9034
3818.31	-47.7882
3818.31	-47.65
3818.31	-47.65
3818.31	-47.6336
3818.31	-47.7751
3818.31	-47.5612
3818.32	-47.2946
3818.32	-47.4065
3818.32	-47.4032
3818.32	-47.5019
3818.32	-47.7125
3818.32	-47.8935
3818.32	-47.9297
3818.32	-47.8902
3818.32	-48.035
3818.32	-47.9034
3818.33	-48.0515
3818.33	-47.8047
3818.33	-47.6599
3818.33	-47.3637
3818.33	-47.5151
3818.33	-47.4394
3818.33	-47.3308
3818.33	-47.186
3818.33	-47.0413
3818.33	-46.982
3818.34	-47.219
3818.34	-47.2815
3818.34	-47.4164
3818.34	-47.3506
3818.34	-47.3111
3818.34	-47.3802
3818.34	-47.3539
3818.34	-47.3341
3818.34	-46.9031
3818.34	-46.8307
3818.35	-46.7484
3818.35	-46.7846
3818.35	-46.7517
3818.35	-46.7846
3818.35	-46.6694
3818.35	-46.5411
3818.35	-46.4095
3818.35	-46.4753
3818.35	-46.6859
3818.35	-46.8471
3818.36	-46.9524
3818.36	-46.755
3818.36	-46.8043
3818.36	-46.699
3818.36	-46.6464
3818.36	-46.4917
3818.36	-46.3338
3818.36	-46.2811
3818.36	-46.2943
3818.36	-46.2252
3818.37	-46.3239
3818.37	-46.4095
3818.37	-46.1001
3818.37	-46.1199
3818.37	-46.0969
3818.37	-46.0837
3818.37	-46.1462
3818.37	-46.2844
3818.37	-46.2515
3818.37	-46.1627
3818.38	-46.2186
3818.38	-45.9488
3818.38	-45.804
3818.38	-45.9126
3818.38	-45.9356
3818.38	-45.8928
3818.38	-46.0146
3818.38	-45.9027
3818.38	-45.8928
3818.38	-45.804
3818.39	-45.9356
3818.39	-45.9422
3818.39	-45.9389
3818.39	-45.8599
3818.39	-45.9488
3818.39	-46.087
3818.39	-46.11
3818.39	-46.3075
3818.39	-46.1232
3818.39	-46.1133
3818.4	-46.0409
3818.4	-46.0212
3818.4	-45.8731
3818.4	-46.0113
3818.4	-46.0607
3818.4	-46.0014
3818.4	-45.6954
3818.4	-45.8007
3818.4	-45.8007
3818.4	-45.7448
3818.41	-45.7711
3818.41	-45.9718
3818.41	-45.9652
3818.41	-45.804
3818.41	-45.7711
3818.41	-45.8303
3818.41	-45.6066
3818.41	-45.6658
3818.41	-45.748
3818.41	-45.6329
3818.42	-45.4782
3818.42	-45.5572
3818.42	-45.5473
3818.42	-45.623
3818.42	-45.5177
3818.42	-45.7612
3818.42	-45.929
3818.42	-46.1199
3818.42	-46.1692
3818.42	-46.166
3818.43	-46.0771
3818.43	-45.9323
3818.43	-45.985
3818.43	-45.8961
3818.43	-45.6921
3818.43	-45.7053
3818.43	-45.6954
3818.43	-45.363
3818.43	-45.3038
3818.43	-45.3433
3818.44	-45.6329
3818.44	-45.7349
3818.44	-45.6362
3818.44	-45.6921
3818.44	-45.8533
3818.44	-45.9883
3818.44	-45.9159
3818.44	-45.9093
3818.44	-45.8171
3818.44	-45.6098
3818.45	-45.7086
3818.45	-45.748
3818.45	-45.8073
3818.45	-45.781
3818.45	-45.7415
3818.45	-45.6098
3818.45	-45.3301
3818.45	-45.5506
3818.45	-45.5638
3818.45	-45.6098
3818.46	-45.6164
3818.46	-45.6395
3818.46	-45.6691
3818.46	-45.7053
3818.46	-45.5374
3818.46	-45.544
3818.46	-45.4881
3818.46	-45.3499
3818.46	-45.2413
3818.46	-45.2545
3818.47	-45.3137
3818.47	-45.3433
3818.47	-45.2215
3818.47	-45.2972
3818.47	-45.4716
3818.47	-45.4683
3818.47	-45.4091
3818.47	-45.4289
3818.47	-45.4947
3818.47	-45.702
3818.48	-45.8204
3818.48	-45.5407
3818.48	-45.3071
3818.48	-45.3861
3818.48	-45.6822
3818.48	-45.6822
3818.48	-45.725
3818.48	-45.5276
3818.48	-45.4914
3818.48	-45.1919
3818.49	-45.4749
3818.49	-45.6263
3818.49	-45.7875
3818.49	-45.6691
3818.49	-45.6362
3818.49	-45.7217
3818.49	-45.8566
3818.49	-45.8961
3818.49	-45.544
3818.49	-45.34
3818.5	-45.2874
3818.5	-45.3861
3818.5	-45.3598
3818.5	-45.3861
3818.5	-45.2972
3818.5	-45.2183
3818.5	-45.2577
3818.5	-45.5539
3818.5	-45.4782
3818.5	-45.4716
3818.51	-45.5934
3818.51	-45.7118
3818.51	-45.9521
3818.51	-45.9521
3818.51	-45.725
3818.51	-45.6559
3818.51	-45.6592
3818.51	-45.544
3818.51	-45.6526
3818.51	-45.5934
3818.52	-45.4716
3818.52	-45.4651
3818.52	-45.4124
3818.52	-45.6098
3818.52	-45.5539
3818.52	-45.725
3818.52	-45.8632
3818.52	-46.0047
3818.52	-46.1495
3818.52	-46.3239
3818.53	-46.2515
3818.53	-46.1067
3818.53	-46.0277
3818.53	-45.8303
3818.53	-45.7875
3818.53	-45.8961
3818.53	-45.9159
3818.53	-45.8303
3818.53	-45.906
3818.53	-45.5276
3818.54	-45.7184
3818.54	-45.5802
3818.54	-45.702
3818.54	-45.7217
3818.54	-45.804
3818.54	-45.883
3818.54	-45.7744
3818.54	-45.9093
3818.54	-45.6
3818.54	-45.4651
3818.55	-45.4519
3818.55	-45.396
3818.55	-45.4387
3818.55	-45.4585
3818.55	-45.4947
3818.55	-45.261
3818.55	-45.0307
3818.55	-45.3104
3818.55	-45.2446
3818.55	-45.3137
3818.56	-45.4025
3818.56	-45.4585
3818.56	-45.6362
3818.56	-45.5769
3818.56	-45.4256
3818.56	-45.1393
3818.56	-45.0406
3818.56	-45.1228
3818.56	-45.1985
3818.56	-45.1459
3818.57	-45.1985
3818.57	-45.1656
3818.57	-45.0932
3818.57	-44.9353
3818.57	-44.9583
3818.57	-45.1557
3818.57	-45.3005
3818.57	-45.34
3818.57	-45.1689
3818.57	-45.1393
3818.58	-45.2347
