time3	em3
8623.967	-11.8154
8623.968	-11.6015
8623.969	-11.4567
8623.970	-11.5522
8623.971	-11.5028
8623.972	-11.5258
8623.973	-11.7364
8623.974	-11.8944
8623.975	-12.0326
8623.976	-12.1708
8623.977	-12.3748
8623.978	-12.3057
8623.979	-12.3353
8623.980	-12.3024
8623.981	-12.1116
8623.982	-11.9404
8623.983	-11.947
8623.984	-11.9701
8623.985	-11.8549
8623.986	-11.5851
8623.987	-11.4666
8623.988	-11.2856
8623.989	-11.6805
8623.990	-11.8713
8623.991	-12.0984
8623.992	-12.1083
8623.993	-12.128
8623.994	-12.3913
8623.995	-12.4702
8623.996	-12.6907
8623.997	-12.3353
8623.998	-12.2629
8623.999	-12.1642
8624.000	-12.1148
8624.001	-11.9042
8624.002	-11.8977
8624.003	-11.9273
8624.004	-11.8812
8624.005	-11.6739
8624.006	-11.8878
8624.007	-12.128
8624.008	-12.1872
8624.009	-12.4867
8624.010	-12.7335
8624.011	-12.9079
8624.012	-12.9967
8624.013	-12.9671
8624.014	-12.8223
8624.015	-12.6644
8624.016	-12.4966
8624.017	-12.434
8624.018	-12.3518
8624.019	-11.9602
8624.020	-11.9075
8624.021	-11.6213
8624.022	-11.7035
8624.023	-11.8187
8624.024	-11.9569
8624.025	-12.1148
8624.026	-12.3254
8624.027	-12.536
8624.028	-12.5821
8624.029	-12.7631
8624.030	-12.7993
8624.031	-12.7302
8624.032	-12.513
8624.033	-12.5525
8624.034	-12.3222
8624.035	-12.1971
8624.036	-12.1313
8624.037	-12.1478
8624.038	-11.9306
8624.039	-12.0951
8624.040	-12.2201
8624.041	-12.5229
8624.042	-12.4636
8624.043	-12.6545
8624.044	-12.7039
8624.045	-12.536
8624.046	-12.6841
8624.047	-12.592
8624.048	-12.5525
8624.049	-12.6446
8624.050	-12.6019
8624.051	-12.5064
8624.052	-12.3123
8624.053	-12.3518
8624.054	-12.3353
8624.055	-12.1445
8624.056	-12.3419
8624.057	-12.3485
8624.058	-12.5229
8624.059	-12.7433
8624.060	-12.694
8624.061	-12.8454
8624.062	-12.8914
8624.063	-12.8125
8624.064	-12.6413
8624.065	-12.5492
8624.066	-12.6183
8624.067	-12.4077
8624.068	-12.2366
8624.069	-12.0721
8624.070	-12.0819
8624.071	-11.799
8624.072	-11.6311
8624.073	-11.8384
8624.074	-12.2234
8624.075	-12.3913
8624.076	-12.5558
8624.077	-12.6841
8624.078	-12.8125
8624.079	-12.9079
8624.080	-12.9112
8624.081	-12.7631
8624.082	-12.7203
8624.083	-12.7302
8624.084	-12.8289
8624.085	-12.8125
8624.086	-12.8454
8624.087	-13.0362
8624.088	-12.6677
8624.089	-13.2567
8624.090	-13.3817
8624.091	-13.4837
8624.092	-13.7075
8624.093	-14.0004
8624.094	-14.178
8624.095	-14.2274
8624.096	-14.4281
8624.097	-14.2274
8624.098	-14.0662
8624.099	-13.9411
8624.100	-13.8654
8624.101	-13.645
8624.102	-13.306
8624.103	-13.2468
8624.104	-13.204
8624.105	-12.9145
8624.106	-12.8816
8624.107	-13.0724
8624.108	-13.1744
8624.109	-13.3982
8624.110	-13.6713
8624.111	-13.7832
8624.112	-13.8194
8624.113	-13.793
8624.114	-13.5068
8624.115	-13.3883
8624.116	-13.3422
8624.117	-13.1678
8624.118	-13.1251
8624.119	-13.0592
8624.120	-13.0428
8624.121	-12.8322
8624.122	-12.8519
8624.123	-12.7532
8624.124	-12.7565
8624.125	-12.7401
8624.126	-12.8881
8624.127	-12.9901
8624.128	-13.0954
8624.129	-13.0954
8624.130	-13.1086
8624.131	-12.8684
8624.132	-12.7137
8624.133	-12.7368
8624.134	-12.6611
8624.135	-12.6183
8624.136	-12.7006
8624.137	-12.5031
8624.138	-12.2761
8624.139	-12.6282
8624.140	-12.8684
8624.141	-13.2369
8624.142	-13.4903
8624.143	-13.668
8624.144	-13.928
8624.145	-13.9543
8624.146	-14.1122
8624.147	-13.9707
8624.148	-13.9872
8624.149	-13.9345
8624.150	-13.8918
8624.151	-13.7371
8624.152	-13.3258
8624.153	-13.4146
8624.154	-13.2304
8624.155	-13.1349
8624.156	-13.3455
8624.157	-13.4969
8624.158	-13.6022
8624.159	-13.6055
8624.160	-13.9707
8624.161	-14.1122
8624.162	-14.3689
8624.163	-14.3393
8624.164	-13.951
8624.165	-13.826
8624.166	-13.7108
8624.167	-13.7174
8624.168	-13.3719
8624.169	-12.9145
8624.170	-12.8783
8624.171	-12.7763
8624.172	-13.0066
8624.173	-13.0856
8624.174	-13.306
8624.175	-13.589
8624.176	-13.8062
8624.177	-14.0168
8624.178	-13.7832
8624.179	-13.8128
8624.180	-13.8753
8624.181	-13.6285
8624.182	-13.6647
8624.183	-13.6154
8624.184	-13.3192
8624.185	-13.2369
8624.186	-12.9967
8624.187	-12.9704
8624.188	-12.7499
8624.189	-13.0198
8624.190	-13.306
8624.191	-13.4804
8624.192	-13.7272
8624.193	-14.0004
8624.194	-14.2142
8624.195	-14.2899
8624.196	-14.5104
8624.197	-14.2801
8624.198	-14.2504
8624.199	-14.211
8624.200	-14.0004
8624.201	-13.849
8624.202	-13.6877
8624.203	-13.747
8624.204	-13.7536
8624.205	-13.6055
8624.206	-13.7174
8624.207	-13.9115
8624.208	-13.951
8624.209	-14.053
8624.210	-14.1715
8624.211	-14.2373
8624.212	-14.1188
8624.213	-13.9905
8624.214	-13.8062
8624.215	-13.7437
8624.216	-13.7766
8624.217	-13.77
8624.218	-13.7141
8624.219	-13.7305
8624.220	-13.6779
8624.221	-13.6483
8624.222	-13.6845
8624.223	-13.8128
8624.224	-13.8325
8624.225	-14.0431
8624.226	-14.0859
8624.227	-14.4183
8624.228	-14.2044
8624.229	-14.2307
8624.230	-13.9872
8624.231	-13.7996
8624.232	-13.6877
8624.233	-13.5594
8624.234	-13.5068
8624.235	-13.3258
8624.236	-13.3916
8624.237	-13.4278
8624.238	-13.2666
8624.239	-13.7371
8624.240	-13.7832
8624.241	-13.7865
8624.242	-13.9773
8624.243	-14.0464
8624.244	-14.0826
8624.245	-14.2406
8624.246	-14.2833
8624.247	-14.2471
8624.248	-14.1451
8624.249	-14.2175
8624.250	-14.1024
8624.251	-13.9674
8624.252	-14.0563
8624.253	-14.1682
8624.254	-13.9345
8624.255	-13.8753
8624.256	-14.1879
8624.257	-14.2899
8624.258	-14.5466
8624.259	-14.7901
8624.260	-14.9579
8624.261	-15.0895
8624.262	-15.083
8624.263	-14.902
8624.264	-14.5828
8624.265	-14.438
8624.266	-14.2439
8624.267	-14.2241
8624.268	-14.211
8624.269	-14.1386
8624.270	-14.0036
8624.271	-13.928
8624.272	-14.132
8624.273	-14.3393
8624.274	-14.4215
8624.275	-14.54
8624.276	-14.7934
8624.277	-14.8033
8624.278	-14.8395
8624.279	-14.7539
8624.280	-14.8427
8624.281	-14.8033
8624.282	-14.8329
8624.283	-14.7144
8624.284	-14.54
8624.285	-14.4347
8624.286	-14.3524
8624.287	-14.3195
8624.288	-14.1649
8624.289	-14.4183
8624.290	-14.6321
8624.291	-14.7012
8624.292	-14.902
8624.293	-15.0862
8624.294	-15.2672
8624.295	-15.2475
8624.296	-15.3857
8624.297	-15.2113
8624.298	-15.1817
8624.299	-15.004
8624.300	-14.9283
8624.301	-14.8329
8624.302	-14.596
8624.303	-14.8033
8624.304	-14.4643
8624.305	-14.4775
8624.306	-14.721
8624.307	-14.9645
8624.308	-14.9744
8624.309	-15.1619
8624.310	-15.2606
8624.311	-15.2475
8624.312	-15.389
8624.313	-15.1652
8624.314	-15.004
8624.315	-14.9612
8624.316	-14.9448
8624.317	-14.6947
8624.318	-14.5894
8624.319	-14.54
8624.320	-14.4775
8624.321	-14.4709
8624.322	-14.6585
8624.323	-14.6387
8624.324	-14.846
8624.325	-14.7704
8624.326	-14.9842
8624.327	-14.9809
8624.328	-15.0402
8624.329	-15.1192
8624.330	-14.8921
8624.331	-14.7769
8624.332	-14.6321
8624.333	-14.5696
8624.334	-14.2866
8624.335	-14.336
8624.336	-14.3788
8624.337	-14.3492
8624.338	-13.951
8624.339	-14.0925
8624.340	-14.2965
8624.341	-14.359
8624.342	-14.3689
8624.343	-14.5762
8624.344	-14.8658
8624.345	-14.7736
8624.346	-14.8362
8624.347	-14.6354
8624.348	-14.257
8624.349	-14.4248
8624.350	-14.5137
8624.351	-14.4643
8624.352	-14.415
8624.353	-14.5236
8624.354	-14.3722
8624.355	-14.2537
8624.356	-14.5137
8624.357	-14.6124
8624.358	-14.7111
8624.359	-14.7473
8624.360	-14.8296
8624.361	-14.8691
8624.362	-14.8987
8624.363	-14.5762
8624.364	-14.4841
8624.365	-14.3492
8624.366	-14.2044
8624.367	-14.1484
8624.368	-14.2241
8624.369	-14.0596
8624.370	-14.3294
8624.371	-14.2175
8624.372	-14.1616
8624.373	-14.3195
8624.374	-14.5992
8624.375	-14.5927
8624.376	-14.7572
8624.377	-14.9349
8624.378	-14.9809
8624.379	-14.9546
8624.380	-14.8757
8624.381	-14.7506
8624.382	-14.7276
8624.383	-14.7111
8624.384	-14.7045
8624.385	-14.5565
8624.386	-14.563
8624.387	-14.517
8624.388	-14.3294
8624.389	-14.4939
8624.390	-14.6058
8624.391	-14.4215
8624.392	-14.5598
8624.393	-14.7671
8624.394	-14.7671
8624.395	-14.5992
8624.396	-14.4314
8624.397	-14.1616
8624.398	-13.9806
8624.399	-14.1353
8624.400	-14.2801
8624.401	-14.2899
8624.402	-14.2998
8624.403	-14.3985
8624.404	-14.3623
8624.405	-14.4512
8624.406	-14.6387
8624.407	-14.6815
8624.408	-14.6815
8624.409	-14.8954
8624.410	-14.9349
8624.411	-14.8329
8624.412	-14.9184
8624.413	-14.9809
8624.414	-14.6782
8624.415	-14.6289
8624.416	-14.3985
8624.417	-14.2274
8624.418	-14.3886
8624.419	-14.4117
8624.420	-14.4281
8624.421	-14.1089
8624.422	-14.2537
8624.423	-14.1287
8624.424	-14.2011
8624.425	-14.1715
8624.426	-14.1813
8624.427	-14.3064
8624.428	-14.3886
8624.429	-14.6025
8624.430	-14.517
8624.431	-14.3426
8624.432	-14.2603
8624.433	-14.2241
8624.434	-14.2241
8624.435	-14.1484
8624.436	-14.1583
8624.437	-14.0201
8624.438	-13.826
8624.439	-13.9905
8624.440	-14.2603
8624.441	-14.3261
8624.442	-14.3294
8624.443	-14.257
8624.444	-14.517
8624.445	-14.7374
8624.446	-14.9744
8624.447	-14.9053
8624.448	-14.8263
8624.449	-14.7572
8624.450	-14.7177
8624.451	-14.4051
8624.452	-14.257
8624.453	-14.2603
8624.454	-14.1813
8624.455	-14.1386
8624.456	-14.2241
8624.457	-14.4643
8624.458	-14.4413
8624.459	-14.5828
8624.460	-14.5992
8624.461	-14.7934
8624.462	-14.8
8624.463	-14.7407
8624.464	-14.6519
8624.465	-14.4413
8624.466	-14.4314
8624.467	-14.4413
8624.468	-14.3656
8624.469	-14.0102
8624.470	-14.0234
8624.471	-13.9016
8624.472	-14.1484
8624.473	-14.2866
8624.474	-14.6716
8624.475	-14.7638
8624.476	-14.9678
8624.477	-14.9151
8624.478	-15.0369
8624.479	-15.3791
8624.480	-15.3791
8624.481	-15.1488
8624.482	-15.1422
8624.483	-15.0599
8624.484	-14.9612
8624.485	-14.7342
8624.486	-14.6519
8624.487	-14.4512
8624.488	-14.2965
8624.489	-14.6552
8624.490	-14.7309
8624.491	-14.8098
8624.492	-14.8691
8624.493	-15.1521
8624.494	-15.2705
8624.495	-15.2606
8624.496	-15.3363
8624.497	-15.0994
8624.498	-14.948
8624.499	-14.7934
8624.500	-14.6716
8624.501	-14.7539
8624.502	-14.5071
8624.503	-14.5071
8624.504	-14.4808
8624.505	-14.3854
8624.506	-14.5729
8624.507	-14.5762
8624.508	-14.9349
8624.509	-15.1027
8624.510	-15.3495
8624.511	-15.5239
8624.512	-15.3561
8624.513	-15.2968
8624.514	-15.0895
8624.515	-14.9908
8624.516	-14.8724
8624.517	-14.925
8624.518	-14.9415
8624.519	-14.7539
8624.520	-14.8033
8624.521	-14.6716
8624.522	-14.6157
8624.523	-14.6749
8624.524	-14.8888
8624.525	-15.1356
8624.526	-15.287
8624.527	-15.5074
8624.528	-15.4811
8624.529	-15.7082
8624.530	-15.5173
8624.531	-15.5535
8624.532	-15.5338
8624.533	-15.4976
8624.534	-15.5305
8624.535	-15.491
8624.536	-15.5568
8624.537	-15.3034
8624.538	-14.9777
8624.539	-15.1554
8624.540	-15.2804
8624.541	-15.4449
8624.542	-15.4877
8624.543	-15.5996
8624.544	-15.695
8624.545	-15.6358
8624.546	-15.7542
8624.547	-15.4383
8624.548	-15.3265
8624.549	-15.1027
8624.550	-14.8888
8624.551	-14.7572
8624.552	-14.8592
8624.553	-14.7638
8624.554	-14.6486
8624.555	-14.5828
8624.556	-14.7736
8624.557	-14.9086
8624.558	-15.2475
8624.559	-15.5502
8624.560	-15.7806
8624.561	-15.9056
8624.562	-15.7542
8624.563	-15.7246
8624.564	-15.5963
8624.565	-15.3594
8624.566	-15.3923
8624.567	-15.3758
8624.568	-15.0665
8624.569	-14.8954
8624.570	-14.846
8624.571	-14.8065
8624.572	-15.0303
8624.573	-15.1126
8624.574	-15.129
8624.575	-15.4515
8624.576	-15.7049
8624.577	-15.8299
8624.578	-15.7773
8624.579	-15.978
8624.580	-15.8595
8624.581	-15.7345
8624.582	-15.6489
8624.583	-15.6522
8624.584	-15.5634
8624.585	-15.4449
8624.586	-15.1586
8624.587	-15.1159
8624.588	-14.9546
8624.589	-15.2277
8624.590	-15.287
8624.591	-15.5009
8624.592	-15.5733
8624.593	-15.8562
8624.594	-16.0241
8624.595	-16.2445
8624.596	-16.4584
8624.597	-16.4354
8624.598	-16.2248
8624.599	-16.4749
8624.600	-16.4124
8624.601	-16.4453
8624.602	-16.1886
8624.603	-16.1853
8624.604	-15.8924
8624.605	-15.8365
8624.606	-15.8168
8624.607	-15.7378
8624.608	-15.6391
8624.609	-15.7279
8624.610	-15.7608
8624.611	-15.7575
8624.612	-15.8135
8624.613	-15.6588
8624.614	-15.4252
8624.615	-15.3528
8624.616	-15.3791
8624.617	-15.2014
8624.618	-15.287
8624.619	-15.4054
8624.620	-15.3824
8624.621	-15.2277
8624.622	-15.1422
8624.623	-15.0994
8624.624	-15.0862
8624.625	-15.1521
8624.626	-15.2508
8624.627	-15.5042
8624.628	-15.4745
8624.629	-15.4153
8624.630	-15.491
8624.631	-15.1257
8624.632	-14.9711
8624.633	-14.8197
8624.634	-14.7901
8624.635	-14.8
8624.636	-14.8131
8624.637	-14.5598
8624.638	-14.6256
8624.639	-15.0435
8624.640	-15.1159
8624.641	-15.2903
8624.642	-15.4383
8624.643	-15.5765
8624.644	-15.5601
8624.645	-15.5667
8624.646	-15.8069
8624.647	-15.6292
8624.648	-15.6753
8624.649	-15.6786
8624.650	-15.616
8624.651	-15.7049
8624.652	-15.5206
8624.653	-15.4186
8624.654	-15.3034
8624.655	-15.1883
8624.656	-15.4844
8624.657	-15.6029
8624.658	-15.6621
8624.659	-15.6917
8624.660	-15.6522
8624.661	-15.7871
8624.662	-15.82
8624.663	-15.82
8624.664	-15.5206
8624.665	-15.3561
8624.666	-15.4515
8624.667	-15.389
8624.668	-15.1126
8624.669	-15.0303
8624.670	-14.9908
8624.671	-14.8493
8624.672	-14.9744
8624.673	-15.1718
8624.674	-15.3594
8624.675	-15.4252
8624.676	-15.7674
8624.677	-15.9352
8624.678	-15.7608
8624.679	-15.6127
8624.680	-15.6029
8624.681	-15.4087
8624.682	-15.468
8624.683	-15.4515
8624.684	-15.2014
8624.685	-15.2606
8624.686	-15.2508
8624.687	-15.2245
8624.688	-15.0303
8624.689	-15.3298
8624.690	-15.3659
8624.691	-15.31
8624.692	-15.3495
8624.693	-15.389
8624.694	-15.412
8624.695	-15.4416
8624.696	-15.5897
8624.697	-15.5074
8624.698	-15.4383
8624.699	-15.2212
8624.700	-14.9974
8624.701	-14.8954
8624.702	-14.744
8624.703	-14.9777
8624.704	-14.8329
8624.705	-14.7473
8624.706	-14.8263
8624.707	-15.0599
8624.708	-15.2771
8624.709	-15.3824
8624.710	-15.6588
8624.711	-15.7509
8624.712	-15.8168
8624.713	-15.7411
8624.714	-15.3199
8624.715	-15.1718
8624.716	-15.1389
8624.717	-14.9448
8624.718	-14.8559
8624.719	-14.9678
8624.720	-14.7835
8624.721	-14.7177
8624.722	-14.8691
8624.723	-14.823
8624.724	-14.9908
8624.725	-15.0566
8624.726	-15.1586
8624.727	-15.2343
8624.728	-15.3561
8624.729	-15.3232
8624.730	-15.2541
8624.731	-15.2277
8624.732	-15.0435
8624.733	-15.1488
8624.734	-15.2705
8624.735	-15.1981
8624.736	-15.1422
8624.737	-15.1422
8624.738	-14.9777
8624.739	-15.0665
8624.740	-15.1915
8624.741	-15.3001
8624.742	-15.3462
8624.743	-15.4778
8624.744	-15.6325
8624.745	-15.9155
8624.746	-15.7806
8624.747	-15.6456
8624.748	-15.5733
8624.749	-15.695
8624.750	-15.4811
8624.751	-15.3034
8624.752	-15.2475
8624.753	-15.2705
8624.754	-15.287
8624.755	-15.389
8624.756	-15.5733
8624.757	-15.5831
8624.758	-15.5371
8624.759	-15.6621
8624.760	-15.6522
8624.761	-15.7674
8624.762	-16.0109
8624.763	-16.0603
8624.764	-15.9352
8624.765	-16.1261
8624.766	-16.0767
8624.767	-16.0866
8624.768	-16.0043
8624.769	-16.1656
8624.770	-16.3597
8624.771	-16.0274
8624.772	-16.0932
8624.773	-16.1425
8624.774	-16.0932
8624.775	-16.238
8624.776	-16.3762
8624.777	-16.4979
8624.778	-16.7019
8624.779	-16.8336
8624.780	-16.6723
8624.781	-16.3893
8624.782	-16.2577
8624.783	-16.2873
8624.784	-16.1491
8624.785	-16.0471
8624.786	-16.2281
8624.787	-16.284
8624.788	-16.159
8624.789	-16.4518
8624.790	-16.6295
8624.791	-16.6526
8624.792	-16.7546
8624.793	-16.8665
8624.794	-16.9915
8624.795	-16.827
8624.796	-16.646
8624.797	-16.4551
8624.798	-16.4782
8624.799	-16.5933
8624.800	-16.3498
8624.801	-16.2807
8624.802	-16.2676
8624.803	-16.284
8624.804	-16.2182
8624.805	-16.0438
8624.806	-16.1359
8624.807	-16.2445
8624.808	-16.4156
8624.809	-16.5703
8624.810	-16.7118
8624.811	-16.5835
8624.812	-16.6065
8624.813	-16.4617
8624.814	-16.0241
8624.815	-15.7806
8624.816	-15.7641
8624.817	-15.6654
8624.818	-15.6029
8624.819	-15.5798
8624.820	-15.5206
8624.821	-15.3133
8624.822	-15.3363
8624.823	-15.5469
8624.824	-15.7213
8624.825	-15.7904
8624.826	-15.8892
8624.827	-16.0668
8624.828	-16.0241
8624.829	-16.0504
8624.830	-16.0734
8624.831	-16.0043
8624.832	-15.9583
8624.833	-15.9813
8624.834	-15.9615
8624.835	-15.9977
8624.836	-16.1327
8624.837	-15.9484
8624.838	-15.7641
8624.839	-15.8069
8624.840	-15.7806
8624.841	-15.7937
8624.842	-16.0965
8624.843	-16.4255
8624.844	-16.5308
8624.845	-16.6427
8624.846	-16.7941
8624.847	-16.5144
8624.848	-16.3235
8624.849	-16.205
8624.850	-16.3038
8624.851	-16.1359
8624.852	-16.0274
8624.853	-16.2083
8624.854	-16.261
8624.855	-16.1754
8624.856	-16.2807
8624.857	-16.4749
8624.858	-16.4946
8624.859	-16.6986
8624.860	-16.9027
8624.861	-16.9882
8624.862	-17.0803
8624.863	-16.9849
8624.864	-16.5966
8624.865	-16.6328
8624.866	-16.5078
8624.867	-16.3696
8624.868	-16.3794
8624.869	-16.3992
8624.870	-16.4486
8624.871	-16.1952
8624.872	-16.3531
8624.873	-16.5802
8624.874	-16.6197
8624.875	-16.6986
8624.876	-16.9948
8624.877	-17.031
8624.878	-16.9191
8624.879	-17.133
8624.880	-16.9652
8624.881	-16.8862
8624.882	-16.8829
8624.883	-16.6756
8624.884	-16.6591
8624.885	-16.5209
8624.886	-16.567
8624.887	-16.4518
8624.888	-16.5736
8624.889	-16.8862
8624.890	-17.0507
8624.891	-17.0705
8624.892	-17.314
8624.893	-17.5772
8624.894	-17.9754
8624.895	-18.0182
8624.896	-17.8273
8624.897	-17.7582
8624.898	-17.745
8624.899	-17.5706
8624.900	-17.6792
8624.901	-17.6924
8624.902	-17.6101
8624.903	-17.8109
8624.904	-17.8767
8624.905	-17.8076
8624.906	-17.8503
8624.907	-17.8207
8624.908	-17.8076
8624.909	-17.8569
8624.910	-18.1333
8624.911	-17.8767
8624.912	-17.8668
8624.913	-18.0116
8624.914	-17.9227
8624.915	-17.7681
8624.916	-17.7023
8624.917	-17.7023
8624.918	-17.5674
8624.919	-17.5147
8624.920	-17.5509
8624.921	-17.3699
8624.922	-17.5608
8624.923	-17.7418
8624.924	-17.8997
8624.925	-17.9458
8624.926	-18.1202
8624.927	-18.3571
8624.928	-18.3406
8624.929	-18.2353
8624.930	-18.1564
8624.931	-17.8207
8624.932	-17.8997
8624.933	-17.8569
8624.934	-17.8306
8624.935	-17.6924
8624.936	-17.6134
8624.937	-17.6397
8624.938	-17.5279
8624.939	-17.8898
8624.940	-17.9326
8624.941	-17.9918
8624.942	-17.982
8624.943	-18.3406
8624.944	-18.469
8624.945	-18.5644
8624.946	-18.5841
8624.947	-18.4723
8624.948	-18.3933
8624.949	-18.6039
8624.950	-18.4854
8624.951	-18.5381
8624.952	-18.3505
8624.953	-18.4426
8624.954	-18.3966
8624.955	-18.2682
8624.956	-18.6927
8624.957	-18.7882
8624.958	-18.8145
8624.959	-19.0712
8624.960	-19.1764
8624.961	-19.4101
8624.962	-19.5582
8624.963	-19.466
8624.964	-19.3838
8624.965	-19.2949
8624.966	-19.3344
8624.967	-19.3903
8624.968	-19.341
8624.969	-19.3541
8624.970	-19.4594
8624.971	-19.1501
8624.972	-19.4002
8624.973	-19.522
8624.974	-19.624
8624.975	-19.7424
8624.976	-20.2393
8624.977	-20.292
8624.978	-20.2196
8624.979	-20.1669
8624.980	-19.9662
8624.981	-19.4759
8624.982	-19.3969
8624.983	-19.3179
8624.984	-19.3443
8624.985	-19.4101
8624.986	-19.3969
8624.987	-19.4364
8624.988	-19.2291
8624.989	-19.5516
8624.990	-19.6569
8624.991	-19.6141
8624.992	-19.6174
8624.993	-19.8839
8624.994	-19.9103
8624.995	-20.0781
8624.996	-20.0879
8624.997	-20.0386
8624.998	-20.0649
8624.999	-19.8938
8625.000	-19.907
8625.001	-19.805
8625.002	-19.7819
8625.003	-19.7951
8625.004	-19.8543
8625.005	-19.9761
8625.006	-20.1439
8625.007	-19.9859
8625.008	-20.0583
8625.009	-19.9826
8625.010	-20.213
8625.011	-20.4861
8625.012	-20.5157
8625.013	-20.4269
8625.014	-20.4203
8625.015	-20.2887
8625.016	-20.3545
8625.017	-20.1998
8625.018	-20.111
8625.019	-20.0879
8625.020	-20.0715
8625.021	-20.0649
8625.022	-20.2821
8625.023	-20.4828
8625.024	-20.6967
8625.025	-21.0225
8625.026	-21.2956
8625.027	-21.3976
8625.028	-21.3186
8625.029	-21.3746
8625.030	-21.2462
8625.031	-20.9863
8625.032	-20.779
8625.033	-20.6802
8625.034	-20.6934
8625.035	-20.6704
8625.036	-20.5552
8625.037	-20.6572
8625.038	-20.4664
8625.039	-20.7855
8625.040	-20.8481
8625.041	-20.8908
8625.042	-21.1212
8625.043	-21.4338
8625.044	-21.4371
8625.045	-21.6938
8625.046	-21.753
8625.047	-21.7332
8625.048	-21.8188
8625.049	-21.7596
8625.050	-21.6872
8625.051	-21.6411
8625.052	-21.5259
8625.053	-21.5325
8625.054	-21.5161
8625.055	-21.5588
8625.056	-21.5161
8625.057	-21.7497
8625.058	-21.9438
8625.059	-22.1084
8625.060	-22.1182
8625.061	-22.1479
8625.062	-22.2992
8625.063	-22.4868
8625.064	-22.3552
8625.065	-22.1149
8625.066	-22.0656
8625.067	-21.98
8625.068	-21.8221
8625.069	-21.9767
8625.070	-22.0031
8625.071	-21.9669
8625.072	-22.1511
8625.073	-22.3749
8625.074	-22.2301
8625.075	-22.4111
8625.076	-22.7764
8625.077	-23.0396
8625.078	-23.089
8625.079	-23.2041
8625.080	-23.2864
8625.081	-23.2502
8625.082	-23.2436
8625.083	-23.2798
8625.084	-23.3588
8625.085	-23.3752
8625.086	-23.4081
8625.087	-23.5003
8625.088	-23.5134
8625.089	-23.7109
8625.090	-23.7142
8625.091	-23.9478
8625.092	-24.1025
8625.093	-24.1913
8625.094	-24.3196
8625.095	-24.4578
8625.096	-24.3789
8625.097	-24.0597
8625.098	-24.0169
8625.099	-24.0399
8625.100	-24.0037
8625.101	-23.8557
8625.102	-23.6944
8625.103	-23.78
8625.104	-23.7471
8625.105	-23.8688
8625.106	-23.9544
8625.107	-23.9972
8625.108	-24.0235
8625.109	-24.1551
8625.110	-24.4447
8625.111	-24.4282
8625.112	-24.3328
8625.113	-24.2209
8625.114	-24.0564
8625.115	-24.3032
8625.116	-24.1452
8625.117	-24.007
8625.118	-23.961
8625.119	-23.9906
8625.120	-23.9412
8625.121	-24.0235
8625.122	-24.5006
8625.123	-24.5895
8625.124	-24.7014
8625.125	-24.7935
8625.126	-25.0238
8625.127	-25.4088
8625.128	-25.399
8625.129	-25.4812
8625.130	-25.139
8625.131	-25.1818
8625.132	-25.2509
8625.133	-25.3759
8625.134	-25.241
8625.135	-25.2476
8625.136	-25.3167
8625.137	-25.1587
8625.138	-24.9843
8625.139	-25.3233
8625.140	-25.3364
8625.141	-25.2904
8625.142	-25.3529
8625.143	-25.5503
8625.144	-25.5964
8625.145	-25.6852
8625.146	-25.626
8625.147	-25.5306
8625.148	-25.5043
8625.149	-25.3759
8625.150	-25.3364
8625.151	-25.3068
8625.152	-25.3068
8625.153	-25.4549
8625.154	-25.2311
8625.155	-25.4154
8625.156	-25.6688
8625.157	-25.8728
8625.158	-26.0275
8625.159	-26.0933
8625.160	-26.1788
8625.161	-26.169
8625.162	-26.3697
8625.163	-26.4519
8625.164	-26.4223
8625.165	-26.2512
8625.166	-26.4421
8625.167	-26.2249
8625.168	-26.271
8625.169	-26.3006
8625.170	-26.09
8625.171	-26.0669
8625.172	-26.1953
8625.173	-26.4026
8625.174	-26.6527
8625.175	-26.7448
8625.176	-27.1002
8625.177	-27.2746
8625.178	-27.2121
8625.179	-27.2713
8625.180	-27.1166
8625.181	-26.8699
8625.182	-26.8995
8625.183	-26.7843
8625.184	-26.6724
8625.185	-26.5375
8625.186	-26.5836
8625.187	-26.4059
8625.188	-26.2249
8625.189	-26.4816
8625.190	-26.702
8625.191	-26.6889
8625.192	-26.6263
8625.193	-26.6987
8625.194	-26.9521
8625.195	-27.0278
8625.196	-27.2219
8625.197	-27.0805
8625.198	-27.0377
8625.199	-26.8369
8625.200	-26.758
8625.201	-26.7086
8625.202	-26.6987
8625.203	-26.9686
8625.204	-26.8863
8625.205	-26.8567
8625.206	-27.1068
8625.207	-27.2779
8625.208	-27.2911
8625.209	-27.37
8625.210	-27.528
8625.211	-27.5971
8625.212	-27.6234
8625.213	-27.6826
8625.214	-27.3996
8625.215	-27.3569
8625.216	-27.3075
8625.217	-27.4391
8625.218	-27.426
8625.219	-27.4556
8625.220	-27.6135
8625.221	-27.6728
8625.222	-27.7254
8625.223	-28.0117
8625.224	-28.1466
8625.225	-28.2453
8625.226	-28.3078
8625.227	-28.2322
8625.228	-28.2058
8625.229	-28.3605
8625.230	-28.1302
8625.231	-27.8307
8625.232	-27.6925
8625.233	-27.5675
8625.234	-27.3009
8625.235	-27.3305
8625.236	-27.3536
8625.237	-27.1989
8625.238	-27.2055
8625.239	-27.4885
8625.240	-27.6695
8625.241	-27.9689
8625.242	-28.242
8625.243	-28.4099
8625.244	-28.5415
8625.245	-28.6303
8625.246	-28.7389
8625.247	-28.6599
8625.248	-28.6402
8625.249	-28.7225
